game_id,season,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue,pred_total,pred_margin,actual_total,actual_margin,market_total,spread_home,market_total_1h,market_total_2h,spread_home_1h,err_model_total,actual_total_1h,actual_total_2h,pred_total_1h,pred_total_2h,pred_margin_1h,pred_margin_2h,err_model_total_1h,err_model_total_2h,ats_result,actual_margin_1h,ats_result_1h,ml_model_p_home,home_win,brier_ml,logloss_ml,book,bet,line,price,pred_total_pick,edge,pick_result,no_pred
401818301,2025,2025-11-21,2025-11-21 17:30:00+00:00,Yale Bulldogs,Green Bay Phoenix,73,67,39,30,34,37,True,UVI Sports & Fitness Center,142.0132588704427,23.51868591308594,140,6,148.25,-17.5,71.90125,76.34875,-8.75,2.013258870442712,69,71,68.87643055216472,73.13682831827799,11.75934295654297,11.75934295654297,-0.12356944783527979,2.136828318277992,home_cover,9,home_cover,0.9664246858934976,1.0,0.0011273017173502981,0.03415190794995932,,,,,,,,0
401809310,2025,2025-11-21,2025-11-21 18:00:00+00:00,Tulane Green Wave,Utah State Aggies,75,96,40,40,35,56,True,TD Arena,145.52110290527344,-17.859779357910156,171,-21,151.5,10.5,73.47749999999999,78.02250000000001,5.25,-25.478897094726562,80,91,70.57773490905761,74.94336799621583,-8.929889678955078,-8.929889678955078,-9.422265090942389,-16.056632003784173,away_cover,0,away_cover,0.07233268626921374,0.0,0.005232017502920502,0.07508210860668375,,,,,,,,0
401823377,2025,2025-11-21,2025-11-21 19:00:00+00:00,Alabama State Hornets,IU Indianapolis Jaguars,101,80,59,45,42,35,True,Clune Arena,136.23606872558594,0.7499394416809082,181,21,182.75,-3.5,88.63374999999999,94.11625000000001,-1.75,-44.76393127441406,104,77,66.07449333190918,70.16157539367676,0.3749697208404541,0.3749697208404541,-37.92550666809082,-6.838424606323244,home_cover,14,home_cover,0.5267579629756123,1.0,0.22395802560699196,0.6410141092301139,,,,,,,,0
401820825,2025,2025-11-21,2025-11-21 19:00:00+00:00,South Carolina Gamecocks,Butler Bulldogs,72,79,31,38,41,41,True,Colonial Hall,125.97186889648438,-2.0795267105102537,151,-7,151.25,-3.5,73.35625,77.89375,-1.75,-25.02813110351562,69,82,61.096356414794926,64.87551248168946,-1.0397633552551269,-1.0397633552551269,-7.903643585205074,-17.124487518310545,away_cover,-7,away_cover,0.42627261920858683,0.0,0.18170834588694887,0.555600941841739,,,,,,,,0
401827452,2025,2025-11-21,2025-11-21 20:00:00+00:00,Charleston Cougars,Massachusetts Minutemen,69,65,29,28,40,37,True,UVI Sports & Fitness Center,145.02413940429688,5.369110584259033,134,4,160.0,-3.5,77.6,82.4,-1.75,11.024139404296875,57,77,70.33670761108398,74.6874317932129,2.6845552921295166,2.6845552921295166,13.33670761108398,-2.3125682067871054,home_cover,1,home_cover,0.6828749976080994,1.0,0.10056826714206293,0.381443455768947,,,,,,,,0
401823868,2025,2025-11-21,2025-11-21 20:00:00+00:00,UT Arlington Mavericks,Campbell Fighting Camels,67,71,31,28,36,43,True,Dee Events Center,144.9102325439453,-0.1043033599853515,138,-4,153.0,1.0,74.205,78.795,0.5,6.9102325439453125,59,79,70.28146278381348,74.62876976013183,-0.05215167999267575,-0.05215167999267575,11.281462783813481,-4.371230239868169,away_cover,3,home_cover,0.4962749489212577,0.0,0.2462888249267969,0.6857246933422728,,,,,,,,0
401823558,2025,2025-11-21,2025-11-21 20:00:00+00:00,Idaho State Bengals,Justice College Lions,89,51,40,32,49,19,False,Reed Gym,141.8512420654297,2.9149398803710938,140,38,,,,,,1.8512420654296875,72,68,68.7978524017334,73.0533896636963,1.4574699401855469,1.4574699401855469,-3.202147598266606,5.053389663696294,away_cover,8,away_cover,0.6026262666456028,1.0,0.15790588396001157,0.5064580643782812,,,,,,,,0
401809311,2025,2025-11-21,2025-11-21 20:30:00+00:00,Boston College Eagles,Davidson Wildcats,49,59,31,33,18,26,True,TD Arena,146.6836700439453,-6.875423908233643,108,-10,138.5,1.0,67.1725,71.3275,0.5,38.68367004394531,64,44,71.14157997131348,75.54209007263184,-3.4377119541168213,-3.4377119541168213,7.141579971313476,31.542090072631837,away_cover,-2,away_cover,0.2724547967198839,0.0,0.07423161625567325,0.3180791467738512,,,,,,,,0
401817490,2025,2025-11-21,2025-11-21 22:00:00+00:00,Virginia Cavaliers,Northwestern Wildcats,83,78,40,36,43,42,True,Colonial Hall,126.56524658203124,-13.424525260925291,161,5,146.25,-3.5,70.93124999999999,75.31875000000001,-1.75,-34.434753417968764,76,85,61.384144592285146,65.18110198974608,-6.712262630462646,-6.712262630462646,-14.615855407714854,-19.818898010253918,home_cover,4,home_cover,0.12810828838632324,1.0,0.7601951567806269,2.054879369703217,,,,,,,,0
401820599,2025,2025-11-21,2025-11-21 22:30:00+00:00,Akron Zips,Iona Gaels,96,75,47,33,49,42,True,UVI Sports & Fitness Center,146.08407592773438,2.691192388534546,171,21,174.25,-11.25,84.51125,89.73875,-5.625,-24.915924072265625,80,91,70.85077682495117,75.2332991027832,1.345596194267273,1.345596194267273,-9.149223175048832,-15.766700897216793,home_cover,14,home_cover,0.5949473981793532,1.0,0.1640676102416755,0.5192822837658405,,,,,,,,0
401826709,2025,2025-11-21,2025-11-21 23:00:00+00:00,Florida State Seminoles,Georgia Southern Eagles,98,72,40,29,58,43,False,Tucker Center,154.697021484375,20.67676544189453,170,26,175.5,-18.0,85.11749999999999,90.38250000000001,-9.0,-15.302978515625,69,101,75.02805541992187,79.66896606445313,10.338382720947266,10.338382720947266,6.02805541992187,-21.33103393554687,home_cover,11,home_cover,0.9504438932697395,1.0,0.0024558077142609654,0.0508261474442664,,,,,,,,0
401822351,2025,2025-11-21,2025-11-21 23:00:00+00:00,Stonehill Skyhawks,Lafayette Leopards,74,70,34,25,40,45,False,Merkert Gymnasium,136.6509552001953,3.373284816741944,144,4,139.5,1.25,67.6575,71.8425,0.625,-7.3490447998046875,59,85,66.27571327209472,70.37524192810059,1.686642408370972,1.686642408370972,7.27571327209472,-14.624758071899407,home_cover,9,home_cover,0.6181959196578724,1.0,0.14577435576589787,0.48094984966521714,,,,,,,,0
401820553,2025,2025-11-21,2025-11-21 23:00:00+00:00,Air Force Falcons,SIU Edwardsville Cougars,77,63,36,27,41,36,False,Clune Arena,139.34080505371094,-1.5909628868103027,140,14,129.25,2.0,62.68625,66.56375,1.0,-0.6591949462890625,63,77,67.5802904510498,71.76051460266113,-0.7954814434051514,-0.7954814434051514,4.580290451049805,-5.239485397338868,home_cover,9,home_cover,0.4434232334192416,1.0,0.30977769709749203,0.8132305848433028,,,,,,,,0
401818370,2025,2025-11-21,2025-11-21 23:00:00+00:00,Lehigh Mountain Hawks,Columbia Lions,67,82,29,41,38,41,False,Stabler Arena,141.09341430664062,5.629315376281738,149,-15,145.0,2.0,70.325,74.675,1.0,-7.906585693359375,70,79,68.4303059387207,72.66310836791992,2.814657688140869,2.814657688140869,-1.569694061279293,-6.336891632080082,away_cover,-12,away_cover,0.6908696024133703,0.0,0.47730080753880827,1.1739920924385525,,,,,,,,0
401826871,2025,2025-11-21,2025-11-21 23:30:00+00:00,Eastern Michigan Eagles,Oakland Golden Grizzlies,97,91,46,41,51,50,False,Gervin GameAbove Center,121.30726318359376,-4.517375230789185,188,6,152.25,2.5,73.84125,78.40875,1.25,-66.69273681640624,87,101,58.834022644042975,62.47324053955079,-2.2586876153945923,-2.2586876153945923,-28.165977355957025,-38.52675946044921,home_cover,5,home_cover,0.3440405784333726,1.0,0.4302827627420243,1.0669956680034092,,,,,,,,0
401820799,2025,2025-11-21,2025-11-21 23:30:00+00:00,App State Mountaineers,Charlotte 49ers,65,63,30,37,35,26,False,Holmes Convocation Center,140.80120849609375,6.675969123840332,128,2,132.5,-1.5,64.2625,68.2375,-0.75,12.80120849609375,67,61,68.28858612060547,72.51262237548828,3.337984561920166,3.337984561920166,1.2885861206054727,11.512622375488277,home_cover,-7,away_cover,0.7218606514465562,1.0,0.0773614972137341,0.325923162253516,,,,,,,,0
401812646,2025,2025-11-21,2025-11-21 23:30:00+00:00,Rutgers Scarlet Knights,Central Connecticut Blue Devils,54,67,28,32,26,35,False,Jersey Mike’s Arena,146.58848571777344,10.302478790283203,121,-13,137.75,-14.5,66.80875,70.94125,-7.25,25.588485717773438,60,61,71.09541557312012,75.49307014465332,5.151239395141602,5.151239395141602,11.095415573120121,14.493070144653316,home_cover,-4,home_cover,0.8133281940613977,0.0,0.6615027512551745,1.6784032524861041,,,,,,,,0
401809308,2025,2025-11-21,2025-11-21 23:30:00+00:00,Clemson Tigers,West Virginia Mountaineers,70,67,25,32,45,35,True,TD Arena,154.1281280517578,-12.712059020996094,137,3,133.0,-3.5,64.505,68.495,-1.75,17.128128051757812,57,80,74.75214210510254,79.37598594665528,-6.356029510498047,-6.356029510498047,17.752142105102536,-0.6240140533447232,home_cover,-7,away_cover,0.13991351919386602,1.0,0.7397487544654802,1.966730767284279,,,,,,,,0
401831194,2025,2025-11-21,2025-11-22 00:00:00+00:00,New Mexico Lobos,Mississippi State Bulldogs,80,78,40,39,40,39,True,T-Mobile Center,134.6553192138672,3.013746738433838,158,2,151.0,6.5,73.235,77.765,3.25,-23.344680786132812,79,79,65.30782981872558,69.34748939514161,1.506873369216919,1.506873369216919,-13.69217018127442,-9.652510604858392,away_cover,1,away_cover,0.6060014735492821,1.0,0.15523483884533704,0.5008728613163035,,,,,,,,0
401829487,2025,2025-11-21,2025-11-22 00:00:00+00:00,Western Illinois Leathernecks,Coastal Carolina Chanticleers,64,84,36,44,28,40,False,Western Hall,144.12127685546875,6.4549760818481445,148,-20,138.5,3.0,67.1725,71.3275,1.5,-3.87872314453125,80,68,69.89881927490234,74.22245758056641,3.2274880409240723,3.2274880409240723,-10.101180725097663,6.222457580566413,away_cover,-8,away_cover,0.715477830771346,0.0,0.5119085263252707,1.2569441049765695,,,,,,,,0
401829440,2025,2025-11-21,2025-11-22 00:00:00+00:00,Wofford Terriers,Erskine Flying Fleet,81,57,42,21,39,36,False,Jerry Richardson Indoor Stadium,143.60623168945312,5.651763439178467,138,24,,,,,,5.606231689453125,63,75,69.64902236938477,73.95720932006836,2.8258817195892334,2.8258817195892334,6.649022369384767,-1.0427906799316418,away_cover,21,away_cover,0.6915540694034527,1.0,0.0951388921015701,0.3688139394613015,,,,,,,,0
401825385,2025,2025-11-21,2025-11-22 00:00:00+00:00,West Georgia Wolves,South Carolina Upstate Spartans,72,64,32,28,40,36,False,The Coliseum,141.8512420654297,2.9149398803710938,136,8,153.5,-3.5,74.44749999999999,79.05250000000001,-1.75,5.8512420654296875,60,76,68.7978524017334,73.0533896636963,1.4574699401855469,1.4574699401855469,8.797852401733394,-2.9466103363037064,home_cover,4,home_cover,0.6026262666456028,1.0,0.15790588396001157,0.5064580643782812,,,,,,,,0
401824888,2025,2025-11-21,2025-11-22 00:00:00+00:00,East Tennessee State Buccaneers,Morehead State Eagles,77,62,38,31,39,31,False,Freedom Hall (TN),140.60952758789062,7.362497329711914,139,15,144.5,-10.5,70.0825,74.4175,-5.25,1.609527587890625,69,70,68.19562088012695,72.41390670776367,3.681248664855957,3.681248664855957,-0.8043791198730474,2.4139067077636724,home_cover,7,home_cover,0.7411175846875473,1.0,0.06702010495800925,0.29959598248612807,,,,,,,,0
401823638,2025,2025-11-21,2025-11-22 00:00:00+00:00,Memphis Tigers,Wake Forest Demon Deacons,68,69,33,27,35,42,True,Baha Mar Convention Center,134.6553192138672,3.013746738433838,137,-1,161.0,-3.0,78.085,82.915,-1.5,-2.3446807861328125,60,77,65.30782981872558,69.34748939514161,1.506873369216919,1.506873369216919,5.30782981872558,-7.652510604858392,home_cover,6,home_cover,0.6060014735492821,0.0,0.3672377859439013,0.9314081096639942,,,,,,,,0
401823590,2025,2025-11-21,2025-11-22 00:00:00+00:00,Radford Highlanders,UNC Wilmington Seahawks,73,81,27,31,46,50,False,The Dedmon Center,141.82948303222656,-2.1474337577819824,154,-8,150.5,4.0,72.99249999999999,77.50750000000001,2.0,-12.170516967773438,58,96,68.78729927062989,73.04218376159668,-1.0737168788909912,-1.0737168788909912,10.787299270629887,-22.957816238403325,away_cover,-4,away_cover,0.4239018138051648,0.0,0.1796927477473086,0.551477170669455,,,,,,,,0
401822834,2025,2025-11-21,2025-11-22 00:00:00+00:00,Siena Saints,UAlbany Great Danes,73,63,46,31,27,32,False,MVP Arena,122.61068115234374,-0.0250037193298341,136,10,139.5,-12.5,67.6575,71.8425,-6.25,-13.389318847656256,77,59,59.46618035888672,63.14450079345703,-0.01250185966491705,-0.01250185966491705,-17.533819641113283,4.144500793457027,home_cover,15,home_cover,0.49910701097339727,1.0,0.25089378645600435,0.6949347553734231,,,,,,,,0
401820809,2025,2025-11-21,2025-11-22 00:00:00+00:00,East Carolina Pirates,Charleston Southern Buccaneers,65,77,30,37,35,40,False,Minges Coliseum,140.58474731445312,12.626213073730469,142,-12,156.5,-10.5,75.9025,80.5975,-5.25,-1.415252685546875,67,75,68.18360244750977,72.40114486694335,6.313106536865234,6.313106536865234,1.1836024475097702,-2.598855133056645,away_cover,-7,away_cover,0.8586041669063859,0.0,0.7372011154290089,1.9561919948816462,,,,,,,,0
401813350,2025,2025-11-21,2025-11-22 00:00:00+00:00,Canisius Golden Griffins,Maryland Eastern Shore Hawks,60,57,26,20,34,37,False,Koessler Athletic Center,137.80938720703125,16.136560440063477,117,3,126.5,-2.5,61.3525,65.14750000000001,-1.25,20.80938720703125,46,71,66.83755279541016,70.97183441162109,8.068280220031738,8.068280220031738,20.83755279541016,-0.028165588378911366,home_cover,6,home_cover,0.909308676202388,1.0,0.008224916212163308,0.09507066466773861,,,,,,,,0
401813322,2025,2025-11-21,2025-11-22 00:00:00+00:00,Marist Red Foxes,Army Black Knights,76,65,28,22,48,43,False,McCann Arena,139.8588370768229,13.289169311523438,141,11,131.5,-14.0,63.777499999999996,67.7225,-7.0,-1.1411629231770917,50,91,67.83153598225911,72.0273010945638,6.644584655761719,6.644584655761719,17.831535982259112,-18.972698905436204,home_cover,6,home_cover,0.869716308231642,1.0,0.016973840340792506,0.1395882030023293,,,,,,,,0
401813277,2025,2025-11-21,2025-11-22 00:00:00+00:00,Old Dominion Monarchs,Morgan State Bears,88,56,43,26,45,30,False,Chartway Arena,139.7172393798828,19.89715385437012,144,32,156.5,-13.75,75.9025,80.5975,-6.875,-4.2827606201171875,69,75,67.76286109924317,71.95437828063965,9.94857692718506,9.94857692718506,-1.2371389007568325,-3.045621719360355,home_cover,17,home_cover,0.9449271276384674,1.0,0.0030330212701496586,0.05664746807188897,,,,,,,,0
401812664,2025,2025-11-21,2025-11-22 00:00:00+00:00,Sacred Heart Pioneers,Holy Cross Crusaders,79,66,43,32,36,34,False,William H. Pitt Center,137.65928649902344,9.101472854614258,145,13,151.0,-6.75,73.235,77.765,-3.375,-7.3407135009765625,75,70,66.76475395202637,70.89453254699707,4.550736427307129,4.550736427307129,-8.235246047973632,0.8945325469970697,home_cover,11,home_cover,0.785870392201387,1.0,0.04585148893598783,0.2409633955677574,,,,,,,,0
401812577,2025,2025-11-21,2025-11-22 00:00:00+00:00,Drexel Dragons,Pennsylvania Quakers,68,84,38,43,30,41,False,Daskalakis Athletic Center,144.18191528320312,4.279245853424072,152,-16,153.5,-4.5,74.44749999999999,79.05250000000001,-2.25,-7.818084716796875,81,71,69.92822891235352,74.2536863708496,2.139622926712036,2.139622926712036,-11.071771087646482,3.253686370849607,away_cover,-5,away_cover,0.6482420437670463,0.0,0.4202177473072772,1.0448119642442868,,,,,,,,0
401828907,2025,2025-11-21,2025-11-22 00:30:00+00:00,Drake Bulldogs,Buena Vista Beavers,98,52,41,27,57,25,False,Knapp Center,144.52029418945312,7.077219009399414,150,46,,,,,,-5.479705810546875,68,82,70.09234268188476,74.42795150756837,3.538609504699707,3.538609504699707,2.092342681884759,-7.572048492431634,away_cover,14,away_cover,0.7332219252695312,1.0,0.07117054115689558,0.3103068599318677,,,,,,,,0
401826919,2025,2025-11-21,2025-11-22 00:30:00+00:00,St. Thomas-Minnesota Tommies,Northern Colorado Bears,73,72,29,36,44,36,True,Chiles Center,142.8955078125,-7.569715976715088,145,1,,,,,,-2.1044921875,65,80,69.3043212890625,73.5911865234375,-3.784857988357544,-3.784857988357544,4.3043212890625,-6.4088134765625,away_cover,-7,away_cover,0.2532434410556659,1.0,0.5576453583263827,1.3734040352779087,,,,,,,,0
401826854,2025,2025-11-21,2025-11-22 00:30:00+00:00,UAB Blazers,South Alabama Jaguars,80,72,36,26,44,46,False,Bartow Arena,124.30828857421876,5.647652435302734,152,8,148.5,-6.5,72.0225,76.4775,-3.25,-27.691711425781236,62,90,60.2895199584961,64.01876861572266,2.823826217651367,2.823826217651367,-1.7104800415038994,-25.981231384277336,home_cover,10,home_cover,0.6914287830181342,1.0,0.09521619594966974,0.36899512230885717,,,,,,,,0
401811969,2025,2025-11-21,2025-11-22 00:30:00+00:00,Belmont Bruins,Fisk Bulldogs,96,49,46,25,50,24,False,Curb Event Center Arena,142.1361083984375,3.3591785430908203,145,47,159.0,-12.5,77.115,81.885,-6.25,-2.8638916015625,71,74,68.93601257324218,73.20009582519532,1.6795892715454102,1.6795892715454102,-2.0639874267578193,-0.7999041748046807,home_cover,21,home_cover,0.6177201636596538,1.0,0.1461378732724019,0.4817197336858875,,,,,,,,0
401829474,2025,2025-11-21,2025-11-22 01:00:00+00:00,South Dakota State Jackrabbits,Georgia State Panthers,105,58,53,19,52,39,False,First Bank & Trust Arena,143.55328369140625,5.877915382385254,163,47,143.5,-12.5,69.5975,73.9025,-6.25,-19.44671630859375,72,91,69.62334259033203,73.92994110107422,2.938957691192627,2.938957691192627,-2.3766574096679705,-17.07005889892578,home_cover,34,home_cover,0.6984024916438122,1.0,0.09096105704666078,0.35895970681732947,,,,,,,,0
401829422,2025,2025-11-21,2025-11-22 01:00:00+00:00,LSU Tigers,Omaha Mavericks,99,73,50,37,49,36,False,Pete Maravich Assembly Center,146.50033569335938,32.691192626953125,172,26,167.5,-20.5,81.2375,86.2625,-10.25,-25.499664306640625,87,85,71.05266281127929,75.44767288208008,16.345596313476562,16.345596313476562,-15.94733718872071,-9.552327117919916,home_cover,13,home_cover,0.9907163214545958,1.0,8.618668733439897e-05,0.009327040469840736,,,,,,,,0
401828283,2025,2025-11-21,2025-11-22 01:00:00+00:00,Tulsa Golden Hurricane,Austin Peay Governors,84,75,33,40,51,35,False,Reynolds Center,140.99856567382812,20.76881980895996,159,9,148.5,-8.0,72.0225,76.4775,-4.0,-18.001434326171875,73,86,68.38430435180663,72.61426132202149,10.38440990447998,10.38440990447998,-4.615695648193366,-13.385738677978509,home_cover,-7,away_cover,0.9510596352916552,1.0,0.002395159297785805,0.050178510419997116,,,,,,,,0
401827522,2025,2025-11-21,2025-11-22 01:00:00+00:00,Norfolk State Spartans,Hampton Pirates,62,60,30,30,32,30,False,Joseph G. Echols Hall,142.5433807373047,12.683618545532228,122,2,132.5,-1.5,64.2625,68.2375,-0.75,20.543380737304688,60,62,69.13353965759278,73.40984107971191,6.341809272766114,6.341809272766114,9.133539657592777,11.40984107971191,home_cover,0,home_cover,0.8595968419711559,1.0,0.01971304678447256,0.1512917880558537,,,,,,,,0
401825187,2025,2025-11-21,2025-11-22 01:00:00+00:00,Texas State Bobcats,Little Rock Trojans,65,56,28,26,37,30,False,Strahan Arena at the University Events Center,142.38751220703125,6.23801326751709,121,9,131.5,-6.0,63.777499999999996,67.7225,-3.0,21.38751220703125,54,67,69.05794342041015,73.3295687866211,3.119006633758545,3.119006633758545,15.057943420410155,6.3295687866210955,home_cover,2,home_cover,0.7091263527940184,1.0,0.08460747863890987,0.3437215556425054,,,,,,,,0
401824058,2025,2025-11-21,2025-11-22 01:00:00+00:00,Oregon State Beavers,Evansville Purple Aces,69,73,28,30,41,43,True,UVI Sports & Fitness Center,130.0717594401042,15.435770705540977,142,-4,137.75,-7.5,66.80875,70.94125,-3.75,-11.928240559895812,58,84,63.084803328450526,66.98695611165365,7.717885352770488,7.717885352770488,5.084803328450526,-17.013043888346346,home_cover,-2,home_cover,0.9007074619619081,0.0,0.8112739320338621,2.309684856393136,,,,,,,,0
401823859,2025,2025-11-21,2025-11-22 01:00:00+00:00,Texas A&M Aggies,Manhattan Jaspers,109,68,55,27,54,41,False,Reed Arena,147.199462890625,38.93411636352539,177,41,163.0,-23.0,79.05499999999999,83.94500000000001,-11.5,-29.800537109375,82,95,71.39173950195313,75.80772338867187,19.467058181762695,19.467058181762695,-10.608260498046874,-19.192276611328126,home_cover,28,home_cover,0.9961736743177472,1.0,1.4640768226667578e-05,0.0038336647935679055,,,,,,,,0
401817186,2025,2025-11-21,2025-11-22 01:00:00+00:00,Saint Louis Billikens,Purdue Fort Wayne Mastodons,91,60,44,29,47,31,False,Chaifetz Arena,123.718115234375,4.015717697143554,151,31,166.0,-19.5,80.50999999999999,85.49000000000001,-9.75,-27.281884765624994,73,78,60.003285888671876,63.71482934570313,2.007858848571777,2.007858848571777,-12.996714111328124,-14.28517065429687,home_cover,15,home_cover,0.6396104885699778,1.0,0.12988059994877008,0.44689589951705394,,,,,,,,0
401817157,2025,2025-11-21,2025-11-22 01:00:00+00:00,Loyola Chicago Ramblers,Northern Illinois Huskies,59,76,37,42,22,34,False,Gentile Arena,146.3363494873047,16.783838272094727,135,-17,151.5,-13.5,73.47749999999999,78.02250000000001,-6.75,11.336349487304688,79,56,70.97312950134277,75.36321998596192,8.391919136047363,8.391919136047363,-8.026870498657232,19.36321998596192,away_cover,-5,home_cover,0.9166510750507301,0.0,0.8402491933916592,2.4847195678976695,,,,,,,,0
401824112,2025,2025-11-21,2025-11-22 02:00:00+00:00,San Diego Toreros,UC Riverside Highlanders,71,85,29,39,42,46,False,Jenny Craig Pavilion,139.46477945963542,1.690650873184204,156,-14,151.5,-7.5,73.47749999999999,78.02250000000001,-3.75,-16.535220540364577,68,88,67.64041803792318,71.82436142171224,0.845325436592102,0.845325436592102,-0.3595819620768168,-16.17563857828776,away_cover,-10,away_cover,0.5600885780248395,0.0,0.31369921523388666,0.8211818860289686,,,,,,,,0
