game_id,season,date,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
400988204,2017,2017-11-13,USC Trojans,North Dakota State Bison,75,65,33.0,33.0,42.0,32.0,False,Galen Center
400987936,2017,2017-11-13,Cincinnati Bearcats,Western Carolina Catamounts,102,51,46.0,29.0,56.0,22.0,False,Truist Arena
400997653,2017,2017-11-13,Saint Mary's Gaels,New Mexico State Aggies,92,74,47.0,42.0,45.0,32.0,False,University Credit Union Pavilion
400988893,2017,2017-11-13,Baylor Bears,Texas A&M-Corpus Christi Islanders,70,46,28.0,22.0,42.0,24.0,False,Ferrell Center
400988423,2017,2017-11-14,Villanova Wildcats,Nicholls Colonels,113,77,54.0,30.0,59.0,47.0,False,Xfinity Mobile Arena
400986878,2017,2017-11-14,Gonzaga Bulldogs,Howard Bison,106,69,54.0,27.0,52.0,42.0,False,McCarthey Athletic Center
400986351,2017,2017-11-15,Minnesota Golden Gophers,Niagara Purple Eagles,107,81,48.0,38.0,59.0,43.0,False,Williams Arena
400992445,2017,2017-11-15,Saint Mary's Gaels,Cal State Fullerton Titans,76,57,39.0,31.0,37.0,26.0,False,University Credit Union Pavilion
400989275,2017,2017-11-15,West Virginia Mountaineers,American University Eagles,98,64,44.0,33.0,54.0,31.0,False,WVU Coliseum
400988211,2017,2017-11-16,Arizona Wildcats,Cal State Bakersfield Roadrunners,91,59,44.0,27.0,47.0,32.0,False,McKale Memorial Center
400987174,2017,2017-11-16,Florida Gators,North Florida Ospreys,108,68,45.0,23.0,63.0,45.0,False,Stephen C. O'Connell Center
400986700,2017,2017-11-16,Miami Hurricanes,Florida A&M Rattlers,90,59,46.0,22.0,44.0,37.0,False,Watsco Center
400987948,2017,2017-11-16,Cincinnati Bearcats,Coppin State Eagles,97,54,55.0,26.0,42.0,28.0,False,Truist Arena
400986063,2017,2017-11-16,Notre Dame Fighting Irish,Chicago State Cougars,105,66,56.0,29.0,49.0,37.0,False,Purcell Pavilion
400986066,2017,2017-11-17,Duke Blue Devils,Southern Jaguars,78,61,42.0,32.0,36.0,29.0,False,Cameron Indoor Stadium
400989175,2017,2017-11-17,Kansas Jayhawks,South Dakota State Jackrabbits,98,64,57.0,28.0,41.0,36.0,False,Allen Fieldhouse
400988425,2017,2017-11-17,Villanova Wildcats,Lafayette Leopards,104,57,56.0,23.0,48.0,34.0,True,PPL Center
400986067,2017,2017-11-17,Louisville Cardinals,Omaha Mavericks,87,78,40.0,25.0,47.0,53.0,False,KFC Yum! Center
400986879,2017,2017-11-18,Gonzaga Bulldogs,Utah State Aggies,79,66,45.0,42.0,34.0,24.0,False,McCarthey Athletic Center
400986364,2017,2017-11-18,Purdue Boilermakers,Fairfield Stags,106,64,58.0,28.0,48.0,36.0,False,Mackey Arena
400988488,2017,2017-11-18,Seton Hall Pirates,NJIT Highlanders,82,53,39.0,30.0,43.0,23.0,False,Prudential Center
400989276,2017,2017-11-18,West Virginia Mountaineers,Morgan State Bears,111,48,59.0,20.0,52.0,28.0,False,WVU Coliseum
400987184,2017,2017-11-19,Vanderbilt Commodores,USC Trojans,89,93,34.0,35.0,46.0,45.0,False,Memorial Gymnasium (TN)
400991802,2017,2017-11-19,San José State Spartans,Saint Mary's Gaels,61,79,33.0,43.0,28.0,36.0,False,Provident Credit Union Event Center
400986076,2017,2017-11-20,Stanford Cardinal,North Carolina Tar Heels,72,96,36.0,50.0,36.0,46.0,False,Maples Pavilion
400986376,2017,2017-11-21,Minnesota Golden Gophers,Alabama A&M Bulldogs,100,57,47.0,25.0,53.0,32.0,False,Williams Arena
400986080,2017,2017-11-21,Louisville Cardinals,Southern Illinois Salukis,84,42,29.0,18.0,55.0,24.0,False,KFC Yum! Center
400988224,2017,2017-11-22,USC Trojans,Lehigh Mountain Hawks,88,63,44.0,34.0,44.0,29.0,False,Galen Center
400986085,2017,2017-11-22,Miami Hurricanes,La Salle Explorers,57,46,19.0,19.0,38.0,27.0,True,Santander Arena
400987193,2017,2017-11-23,Long Beach State Beach,Missouri Tigers,58,95,21.0,43.0,37.0,52.0,True,HP Field House
400990602,2017,2017-11-23,UMBC Retrievers,Chicago State Cougars,84,73,44.0,36.0,40.0,37.0,False,RAC Arena (USA)
401000100,2017,2017-11-23,Villanova Wildcats,Tennessee Volunteers,85,76,34.0,46.0,51.0,30.0,True,Imperial Arena
400991242,2017,2017-11-23,Hampton Pirates,Northern Arizona Lumberjacks,76,66,37.0,25.0,39.0,41.0,True,Orleans Arena
400988225,2017,2017-11-23,Oregon State Beavers,St. John's Red Storm,77,82,40.0,37.0,37.0,45.0,True,HP Field House
400988921,2017,2017-11-23,Presbyterian Blue Hose,Nicholls Colonels,64,76,37.0,42.0,27.0,34.0,True,RAC Arena (USA)
400986086,2017,2017-11-23,North Carolina Tar Heels,Portland Pilots,102,78,48.0,35.0,54.0,43.0,True,Moda Center
401000101,2017,2017-11-23,Northern Iowa Panthers,NC State Wolfpack,64,60,32.0,32.0,32.0,28.0,True,Imperial Arena
400991654,2017,2017-11-23,Harvard Crimson,Saint Mary's Gaels,71,89,20.0,46.0,51.0,43.0,True,Titan Gym
400986087,2017,2017-11-23,Vanderbilt Commodores,Virginia Cavaliers,42,68,17.0,43.0,25.0,25.0,True,Barclays Center
400986088,2017,2017-11-23,Duke Blue Devils,Portland State Vikings,99,81,45.0,49.0,54.0,32.0,True,Veterans Memorial Coliseum
400988494,2017,2017-11-23,Xavier Musketeers,George Washington Revolutionaries,83,64,43.0,36.0,40.0,28.0,True,Orleans Arena
400987195,2017,2017-11-23,Oklahoma Sooners,Arkansas Razorbacks,83,92,45.0,50.0,38.0,42.0,True,Moda Center
400988495,2017,2017-11-23,Seton Hall Pirates,Rhode Island Rams,74,75,45.0,54.0,29.0,21.0,True,Barclays Center
400986382,2017,2017-11-23,Nebraska Cornhuskers,UCF Knights,59,68,20.0,36.0,39.0,32.0,True,HP Field House
400988226,2017,2017-11-23,Washington State Cougars,Saint Joseph's Hawks,75,71,24.0,38.0,51.0,33.0,True,Titan Gym
401000102,2017,2017-11-23,Western Kentucky Hilltoppers,Purdue Boilermakers,77,73,42.0,31.0,35.0,42.0,True,Imperial Arena
400988496,2017,2017-11-23,Texas Longhorns,Butler Bulldogs,61,48,22.0,19.0,39.0,29.0,True,Veterans Memorial Coliseum
400988227,2017,2017-11-23,Kansas State Wildcats,Arizona State Sun Devils,90,92,44.0,42.0,46.0,50.0,True,Orleans Arena
400989278,2017,2017-11-23,Marist Red Foxes,West Virginia Mountaineers,78,84,26.0,39.0,52.0,45.0,True,HP Field House
400987964,2017,2017-11-23,Oregon Ducks,UConn Huskies,63,71,31.0,38.0,32.0,33.0,True,Moda Center
401002121,2017,2017-11-23,Sam Houston Bearkats,Charleston Cougars,49,59,18.0,25.0,31.0,34.0,True,Alaska Airlines Center
401000103,2017,2017-11-23,SMU Mustangs,Arizona Wildcats,66,60,30.0,31.0,36.0,29.0,True,Imperial Arena
400991073,2017,2017-11-23,Rider Broncs,UC Irvine Anteaters,90,82,40.0,36.0,50.0,46.0,True,Orleans Arena
400987196,2017,2017-11-23,Stanford Cardinal,Florida Gators,87,108,39.0,58.0,48.0,50.0,True,Veterans Memorial Coliseum
400987194,2017,2017-11-23,Cal State Fullerton Titans,Georgia Bulldogs,57,64,27.0,21.0,30.0,43.0,False,Titan Gym
400986381,2017,2017-11-23,DePaul Blue Demons,Michigan State Spartans,51,73,31.0,31.0,20.0,42.0,True,Moda Center
401002122,2017,2017-11-23,Alaska Anchorage Seawolves,Santa Clara Broncos,78,73,34.0,35.0,32.0,31.0,False,Alaska Airlines Center
400986383,2017,2017-11-23,Gonzaga Bulldogs,Ohio State Buckeyes,86,59,44.0,31.0,42.0,28.0,True,Veterans Memorial Coliseum
400992969,2017,2017-11-23,Sacramento State Hornets,San Diego State Aztecs,52,89,14.0,49.0,38.0,40.0,True,Titan Gym
400986089,2017,2017-11-24,Louisville Cardinals,Saint Francis Red Flash,84,72,46.0,35.0,38.0,37.0,False,KFC Yum! Center
400986701,2017,2017-11-25,Miami Hurricanes,North Florida Ospreys,86,65,38.0,25.0,48.0,40.0,False,Watsco Center
400987199,2017,2017-11-26,USC Trojans,Texas A&M Aggies,59,75,31.0,38.0,28.0,37.0,False,Galen Center
400988231,2017,2017-11-26,UCLA Bruins,UC Irvine Anteaters,87,63,38.0,29.0,49.0,34.0,False,Pauley Pavilion
400987973,2017,2017-11-27,Cincinnati Bearcats,Alabama State Hornets,83,51,46.0,26.0,37.0,25.0,False,Truist Arena
400987976,2017,2017-11-28,Wichita State Shockers,Savannah State Tigers,112,66,55.0,29.0,57.0,37.0,False,Charles Koch Arena
400988500,2017,2017-11-28,Xavier Musketeers,Baylor Bears,76,63,39.0,34.0,37.0,29.0,False,Cintas Center
400988503,2017,2017-11-29,Villanova Wildcats,Pennsylvania Quakers,90,62,46.0,28.0,44.0,34.0,False,Jake Nevin Field House
400986880,2017,2017-11-29,Gonzaga Bulldogs,Incarnate Word Cardinals,103,68,49.0,26.0,54.0,42.0,False,McCarthey Athletic Center
400989245,2017,2017-11-29,TCU Horned Frogs,Belmont Bruins,87,76,42.0,31.0,45.0,45.0,False,Schollmaier Arena
400987208,2017,2017-11-29,Alabama Crimson Tide,Louisiana Tech Bulldogs,77,74,37.0,38.0,40.0,36.0,False,Coleman Coliseum
400987209,2017,2017-11-30,Texas A&M Aggies,UT Rio Grande Valley Vaqueros,78,60,40.0,28.0,38.0,32.0,False,Reed Arena
400989279,2017,2017-11-30,West Virginia Mountaineers,NJIT Highlanders,102,69,49.0,33.0,53.0,36.0,False,WVU Coliseum
400986881,2017,2017-12-01,Gonzaga Bulldogs,Creighton Bluejays,91,74,37.0,44.0,54.0,30.0,False,McCarthey Athletic Center
400986114,2017,2017-12-02,Duke Blue Devils,South Dakota Coyotes,96,80,56.0,30.0,40.0,50.0,False,Cameron Indoor Stadium
400988510,2017,2017-12-02,Saint Joseph's Hawks,Villanova Wildcats,53,94,27.0,41.0,26.0,53.0,False,Michael J. Hagan '85 Arena
400987214,2017,2017-12-02,Kentucky Wildcats,Harvard Crimson,79,70,42.0,37.0,37.0,33.0,False,Rupp Arena
400987984,2017,2017-12-02,Baylor Bears,Wichita State Shockers,62,69,29.0,33.0,33.0,36.0,False,Ferrell Center
400987983,2017,2017-12-02,Xavier Musketeers,Cincinnati Bearcats,89,76,43.0,30.0,46.0,46.0,False,Cintas Center
400987989,2017,2017-12-02,SMU Mustangs,USC Trojans,72,55,27.0,30.0,45.0,25.0,False,Moody Coliseum (Dallas)
400986649,2017,2017-12-02,Virginia Cavaliers,Lehigh Mountain Hawks,75,54,39.0,23.0,36.0,31.0,False,John Paul Jones Arena
400987051,2017,2017-12-02,Arizona State Sun Devils,San Francisco Dons,75,57,40.0,25.0,35.0,32.0,False,Desert Financial Arena
400989246,2017,2017-12-02,TCU Horned Frogs,Yale Bulldogs,92,66,45.0,31.0,47.0,35.0,False,Schollmaier Arena
400986399,2017,2017-12-03,Michigan State Spartans,Nebraska Cornhuskers,86,57,38.0,26.0,48.0,31.0,False,Breslin Center
400986120,2017,2017-12-03,Notre Dame Fighting Irish,St. Francis Brooklyn Terriers,71,53,43.0,25.0,28.0,28.0,False,Purcell Pavilion
400986401,2017,2017-12-03,Minnesota Golden Gophers,Rutgers Scarlet Knights,89,67,43.0,33.0,46.0,34.0,False,Williams Arena
400986117,2017,2017-12-03,North Carolina Tar Heels,Tulane Green Wave,97,73,52.0,29.0,45.0,44.0,False,Dean E. Smith Center
400987219,2017,2017-12-03,Alabama Crimson Tide,UCF Knights,62,65,36.0,30.0,26.0,35.0,False,Coleman Coliseum
400986121,2017,2017-12-04,Florida Gators,Florida State Seminoles,66,83,35.0,42.0,31.0,41.0,False,Stephen C. O'Connell Center
400988954,2017,2017-12-04,Baylor Bears,Sam Houston Bearkats,84,56,40.0,25.0,44.0,31.0,False,Ferrell Center
400986123,2017,2017-12-05,Duke Blue Devils,Saint Francis Red Flash,124,67,71.0,34.0,53.0,33.0,False,Cameron Indoor Stadium
400986406,2017,2017-12-05,Rutgers Scarlet Knights,Michigan State Spartans,52,62,26.0,26.0,26.0,36.0,False,Jersey Mike’s Arena
400987994,2017,2017-12-05,Wichita State Shockers,South Dakota State Jackrabbits,95,85,42.0,50.0,53.0,35.0,False,Charles Koch Arena
400986125,2017,2017-12-05,Notre Dame Fighting Irish,Ball State Cardinals,77,80,29.0,34.0,48.0,46.0,False,Purcell Pavilion
400986407,2017,2017-12-05,Nebraska Cornhuskers,Minnesota Golden Gophers,78,68,39.0,31.0,39.0,37.0,False,Pinnacle Bank Arena
400986122,2017,2017-12-05,West Virginia Mountaineers,Virginia Cavaliers,68,61,29.0,26.0,39.0,35.0,False,WVU Coliseum
400987995,2017,2017-12-05,TCU Horned Frogs,SMU Mustangs,94,83,43.0,38.0,51.0,45.0,False,Schollmaier Arena
400989269,2017,2017-12-05,Texas Tech Red Raiders,Nevada Wolf Pack,82,76,31.0,36.0,39.0,34.0,False,United Supermarkets Arena
400987227,2017,2017-12-06,Florida Gators,Loyola Chicago Ramblers,59,65,31.0,34.0,28.0,31.0,False,Stephen C. O'Connell Center
400988516,2017,2017-12-06,Xavier Musketeers,Kent State Golden Flashes,96,70,48.0,32.0,48.0,38.0,False,Cintas Center
400986412,2017,2017-12-07,Purdue Boilermakers,Valparaiso Beacons,80,50,36.0,16.0,44.0,34.0,False,Mackey Arena
400990620,2017,2017-12-08,Cal State Bakersfield Roadrunners,Life Pacific Warriors,100,71,50.0,35.0,50.0,36.0,False,Icardo Center
400989333,2017,2017-12-08,South Dakota State Jackrabbits,Concordia-Nebraska Clippers,103,67,50.0,29.0,53.0,38.0,False,Frost Arena
400992345,2017,2017-12-08,Liberty Flames,Maryland Eastern Shore Hawks,71,49,38.0,16.0,33.0,33.0,False,Vines Convocation Center
400991996,2017,2017-12-08,Bethune-Cookman Wildcats,Boston University Terriers,87,90,44.0,44.0,43.0,46.0,False,Moore Gymnasium (FL)
400991531,2017,2017-12-08,Maine Black Bears,Dartmouth Big Green,66,73,27.0,32.0,39.0,41.0,False,Cross Insurance Center
400986131,2017,2017-12-08,Wake Forest Demon Deacons,Army Black Knights,109,80,50.0,40.0,59.0,40.0,False,LJVM Coliseum
400989644,2017,2017-12-08,Missouri State Bears,Hampton Pirates,88,75,49.0,42.0,39.0,33.0,False,Great Southern Bank Arena
400989334,2017,2017-12-08,Oral Roberts Golden Eagles,Southern Nazarene Crimson Storm,60,68,26.0,30.0,34.0,38.0,False,Mabee Center
400988254,2017,2017-12-08,Arizona State Sun Devils,St. John's Red Storm,82,70,46.0,34.0,36.0,36.0,True,crypto.com Arena
400991685,2017,2017-12-08,UC Riverside Highlanders,Air Force Falcons,67,48,34.0,26.0,33.0,22.0,False,SRC Arena
400988255,2017,2017-12-08,Oregon Ducks,Colorado State Rams,95,65,38.0,32.0,57.0,33.0,False,Matthew Knight Arena
400988256,2017,2017-12-08,USC Trojans,Oklahoma Sooners,83,85,36.0,48.0,47.0,37.0,True,crypto.com Arena
400991765,2017,2017-12-08,TCU Horned Frogs,Nevada Wolf Pack,84,80,45.0,34.0,39.0,46.0,True,crypto.com Arena
400988708,2017,2017-12-08,Western Carolina Catamounts,Southern Wesleyan Warriors,0,0,,,,,False,Ramsey Center
400990397,2017,2017-12-08,Jacksonville State Gamecocks,UL Monroe Warhawks,0,0,,,,,False,Pete Mathews Coliseum
400986132,2017,2017-12-09,Boston College Eagles,Duke Blue Devils,89,84,48.0,41.0,41.0,43.0,False,Conte Forum
400986423,2017,2017-12-09,Michigan State Spartans,Southern Utah Thunderbirds,88,63,42.0,30.0,46.0,33.0,False,Breslin Center
400988001,2017,2017-12-09,Oklahoma State Cowboys,Wichita State Shockers,66,78,23.0,26.0,43.0,52.0,False,Gallagher-Iba Arena
400987230,2017,2017-12-09,Texas A&M Aggies,Prairie View A&M Panthers,73,53,37.0,29.0,36.0,24.0,False,Reed Arena
400986695,2017,2017-12-09,Delaware Blue Hens,Notre Dame Fighting Irish,68,92,27.0,38.0,41.0,54.0,False,Bob Carpenter Center
400988260,2017,2017-12-09,Xavier Musketeers,Colorado Buffaloes,96,69,49.0,33.0,47.0,36.0,False,Cintas Center
400986414,2017,2017-12-09,Arkansas Razorbacks,Minnesota Golden Gophers,95,79,50.0,42.0,45.0,37.0,False,Bud Walton Arena
400989129,2017,2017-12-09,Baylor Bears,Randall University Saints,105,82,49.0,34.0,56.0,48.0,False,Abrams Gym
400987231,2017,2017-12-09,Tennessee Volunteers,Lipscomb Bisons,81,71,40.0,27.0,41.0,44.0,False,Food City Center
400988262,2017,2017-12-10,Kansas Jayhawks,Arizona State Sun Devils,85,95,40.0,37.0,45.0,58.0,False,Allen Fieldhouse
400988524,2017,2017-12-10,Villanova Wildcats,La Salle Explorers,77,68,37.0,38.0,40.0,30.0,False,Xfinity Mobile Arena
400986883,2017,2017-12-10,Washington Huskies,Gonzaga Bulldogs,70,97,33.0,47.0,37.0,50.0,False,Alaska Airlines Arena
400986425,2017,2017-12-10,Purdue Boilermakers,IU Indianapolis Jaguars,86,61,40.0,31.0,46.0,30.0,False,Mackey Arena
400992949,2017,2017-12-11,Jackson State Tigers,Fisk Bulldogs,60,53,32.0,25.0,28.0,28.0,False,Lee E. Williams Athletics and Assembly Center
400991934,2017,2017-12-11,Florida A&M Rattlers,North Florida Ospreys,89,101,41.0,60.0,48.0,41.0,False,Al Lawson Center
400991099,2017,2017-12-11,Vermont Catamounts,Siena Saints,81,57,45.0,29.0,36.0,28.0,False,Patrick Gymnasium
400990763,2017,2017-12-11,Hartford Hawks,Sacred Heart Pioneers,86,72,34.0,33.0,52.0,39.0,False,Chase Arena
400988005,2017,2017-12-11,South Florida Bulls,Florida International Panthers,53,65,25.0,24.0,28.0,41.0,False,Yuengling Center
400986426,2017,2017-12-11,Northwestern Wildcats,Chicago State Cougars,96,31,55.0,8.0,41.0,23.0,False,Allstate Arena
400986137,2017,2017-12-11,Louisville Cardinals,Bryant Bulldogs,102,59,51.0,35.0,51.0,24.0,False,KFC Yum! Center
400986427,2017,2017-12-11,Minnesota Golden Gophers,Drake Bulldogs,68,67,24.0,28.0,44.0,39.0,False,Williams Arena
400990628,2017,2017-12-11,Grand Canyon Lopes,North Carolina Central Eagles,64,59,38.0,30.0,26.0,29.0,False,Global Credit Union Arena
400988525,2017,2017-12-11,DePaul Blue Demons,Alabama A&M Bulldogs,83,59,48.0,22.0,35.0,37.0,False,Wintrust Arena
400988263,2017,2017-12-11,Oregon Ducks,Texas Southern Tigers,74,68,32.0,31.0,42.0,37.0,False,Matthew Knight Arena
400988526,2017,2017-12-12,Seton Hall Pirates,Saint Peter's Peacocks,84,61,42.0,23.0,42.0,38.0,False,Walsh Gymnasium
400987241,2017,2017-12-12,Cincinnati Bearcats,Mississippi State Bulldogs,65,50,35.0,25.0,30.0,25.0,False,Truist Arena
400988008,2017,2017-12-13,Temple Owls,Villanova Wildcats,67,87,29.0,46.0,38.0,41.0,False,Liacouras Center
400987242,2017,2017-12-13,Texas A&M Aggies,Savannah State Tigers,113,66,52.0,33.0,61.0,33.0,False,Reed Arena
400989270,2017,2017-12-13,Texas Tech Red Raiders,Kennesaw State Owls,82,53,42.0,19.0,40.0,34.0,False,United Supermarkets Arena
400989130,2017,2017-12-14,Baylor Bears,Texas Southern Tigers,99,68,43.0,32.0,56.0,36.0,False,Ferrell Center
400990932,2017,2017-12-15,North Carolina A&T Aggies,Tennessee State Tigers,64,54,27.0,24.0,37.0,30.0,False,Corbett Sports Center
400992198,2017,2017-12-15,Charleston Southern Buccaneers,Eastern Kentucky Colonels,65,70,36.0,43.0,29.0,27.0,False,Buccaneer Fieldhouse
400990765,2017,2017-12-15,Mount St. Mary's Mountaineers,Washington College (MD) Shoremen,89,67,41.0,32.0,48.0,35.0,False,Knott Arena
400988970,2017,2017-12-15,Sam Houston Bearkats,Little Rock Trojans,57,55,26.0,30.0,31.0,25.0,False,Bernard G. Johnson Coliseum
400991643,2017,2017-12-15,UIC Flames,Dartmouth Big Green,76,60,31.0,28.0,45.0,32.0,False,Credit Union 1 Arena
400988972,2017,2017-12-15,Texas A&M-Corpus Christi Islanders,St. Mary's (TX) Rattlers,71,55,31.0,21.0,40.0,34.0,False,Dugan Wellness Center
400988971,2017,2017-12-15,Houston Christian Huskies,Barclay College Bears,100,65,46.0,30.0,54.0,35.0,False,Sharp Gymnasium
400988719,2017,2017-12-15,Samford Bulldogs,Thomas (GA) Night Hawks,98,51,54.0,29.0,44.0,22.0,False,Pete Hanna Center
400988527,2017,2017-12-15,Creighton Bluejays,Maryland Eastern Shore Hawks,87,36,45.0,17.0,42.0,19.0,False,CHI Health Center Omaha
400988266,2017,2017-12-15,Colorado Buffaloes,South Dakota State Jackrabbits,112,103,43.0,36.0,43.0,50.0,False,CU Events Center
400991826,2017,2017-12-15,Idaho Vandals,Simon Fraser Red Leafs,73,54,30.0,33.0,43.0,21.0,False,Cowan Spectrum
400988267,2017,2017-12-15,Stanford Cardinal,Denver Pioneers,75,62,37.0,28.0,38.0,34.0,False,Maples Pavilion
400992509,2017,2017-12-15,San Francisco Dons,UC Davis Aggies,74,61,38.0,28.0,36.0,33.0,False,The Sobrato Center
400988013,2017,2017-12-16,Wichita State Shockers,Oklahoma Sooners,83,91,39.0,54.0,44.0,37.0,False,Charles Koch Arena
400986703,2017,2017-12-16,George Washington Revolutionaries,Miami Hurricanes,50,59,15.0,32.0,35.0,27.0,False,Charles E. Smith Center
400986141,2017,2017-12-16,Kentucky Wildcats,Virginia Tech Hokies,93,86,41.0,47.0,52.0,39.0,False,Rupp Arena
400988528,2017,2017-12-16,Xavier Musketeers,East Tennessee State Buccaneers,68,66,27.0,39.0,41.0,27.0,False,Cintas Center
400986884,2017,2017-12-16,Gonzaga Bulldogs,North Dakota Fighting Hawks,89,83,30.0,34.0,39.0,35.0,False,McCarthey Athletic Center
400986144,2017,2017-12-16,Virginia Cavaliers,Davidson Wildcats,80,60,37.0,29.0,43.0,31.0,False,John Paul Jones Arena
400988271,2017,2017-12-16,New Mexico Lobos,Arizona Wildcats,73,89,33.0,49.0,40.0,40.0,False,The Pit
400989271,2017,2017-12-16,Texas Tech Red Raiders,Rice Owls,73,53,29.0,25.0,44.0,28.0,False,Lubbock Municipal Coliseum
400988012,2017,2017-12-16,UCLA Bruins,Cincinnati Bearcats,63,77,23.0,36.0,40.0,41.0,False,Pauley Pavilion
400987252,2017,2017-12-17,Arizona State Sun Devils,Vanderbilt Commodores,76,64,30.0,29.0,46.0,35.0,False,Desert Financial Arena
400986147,2017,2017-12-17,Tennessee Volunteers,North Carolina Tar Heels,73,78,38.0,32.0,35.0,46.0,False,Food City Center
400989131,2017,2017-12-17,Baylor Bears,Savannah State Tigers,118,86,61.0,37.0,57.0,49.0,False,Ferrell Center
400986445,2017,2017-12-18,Michigan State Spartans,Houston Christian Huskies,107,62,54.0,33.0,53.0,29.0,False,Breslin Center
400986885,2017,2017-12-18,Gonzaga Bulldogs,IU Indianapolis Jaguars,101,71,47.0,31.0,54.0,40.0,False,McCarthey Athletic Center
400989179,2017,2017-12-18,Kansas Jayhawks,Omaha Mavericks,109,64,55.0,29.0,54.0,35.0,False,Allen Fieldhouse
400989248,2017,2017-12-18,TCU Horned Frogs,Texas Southern Tigers,91,72,41.0,39.0,50.0,33.0,False,Schollmaier Arena
400988274,2017,2017-12-18,Arizona Wildcats,North Dakota State Bison,83,53,38.0,22.0,45.0,31.0,False,McKale Memorial Center
400986149,2017,2017-12-18,Florida State Seminoles,Charleston Southern Buccaneers,69,58,28.0,26.0,41.0,32.0,False,Tucker Center
400988532,2017,2017-12-18,Creighton Bluejays,UT Arlington Mavericks,90,81,52.0,32.0,38.0,49.0,False,CHI Health Center Omaha
400988275,2017,2017-12-19,Arizona State Sun Devils,Longwood Lancers,95,61,35.0,30.0,60.0,31.0,False,Desert Financial Arena
400987253,2017,2017-12-19,Texas A&M Aggies,Northern Kentucky Norse,64,58,29.0,23.0,35.0,35.0,False,Reed Arena
400988533,2017,2017-12-19,Xavier Musketeers,Marshall Thundering Herd,81,77,47.0,27.0,34.0,50.0,False,Cintas Center
400988023,2017,2017-12-19,Wichita State Shockers,Arkansas State Red Wolves,89,80,44.0,50.0,45.0,30.0,False,Charles Koch Arena
400986650,2017,2017-12-19,Virginia Cavaliers,Savannah State Tigers,78,47,42.0,21.0,36.0,26.0,False,John Paul Jones Arena
