game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401822342,2025-11-20,2025-11-21 00:00:00+00:00,Iowa Hawkeyes,Chicago State Cougars,93,54,40,24,53,30,,Carver-Hawkeye Arena,False
401820211,2025-11-20,2025-11-21 00:00:00+00:00,Miami (OH) RedHawks,Mercyhurst Lakers,76,71,37,29,39,42,,Millett Hall,False
401817445,2025-11-20,2025-11-21 00:00:00+00:00,UCF Knights,Pittsburgh Panthers,77,67,38,36,39,31,,Ocean Center,True
401812355,2025-11-20,2025-11-21 00:00:00+00:00,Fordham Rams,Long Island University Sharks,69,53,38,29,31,24,,Rose Hill Gym,False
401809417,2025-11-20,2025-11-21 00:00:00+00:00,Miami Hurricanes,Elon Phoenix,99,72,48,41,51,31,,Watsco Center,False
401828332,2025-11-20,2025-11-21 01:00:00+00:00,Houston Christian Huskies,College Of Biblical Studies Ambassadors,85,67,45,23,40,44,,Sharp Gymnasium,False
401827255,2025-11-20,2025-11-21 01:00:00+00:00,Ohio State Buckeyes,Western Michigan Broncos,91,58,49,24,42,34,,Value City Arena,False
401826808,2025-11-20,2025-11-21 01:00:00+00:00,Rice Owls,Tarleton State Texans,74,90,38,37,36,53,,Tudor Fieldhouse,False
401826779,2025-11-20,2025-11-21 01:00:00+00:00,Oklahoma Sooners,Oral Roberts Golden Eagles,95,71,42,24,53,47,,Lloyd Noble Center,False
401824937,2025-11-20,2025-11-21 01:00:00+00:00,North Texas Mean Green,Central Arkansas Bears,74,56,28,26,46,30,,The Super Pit,False
401813257,2025-11-20,2025-11-21 01:00:00+00:00,Illinois State Redbirds,Rockford Regents,93,48,48,21,45,27,,CEFCU Arena,False
401811106,2025-11-20,2025-11-21 01:00:00+00:00,Missouri Tigers,South Dakota Coyotes,102,68,53,42,49,26,,Mizzou Arena,False
401819909,2025-11-20,2025-11-21 02:00:00+00:00,Utah Utes,Cal Poly Mustangs,85,92,39,50,46,42,,Jon M. Huntsman Center,False
401819891,2025-11-20,2025-11-21 02:30:00+00:00,Kansas State Wildcats,Mississippi State Bulldogs,98,77,44,36,54,41,,T-Mobile Center,True
401827210,2025-11-20,2025-11-21 03:00:00+00:00,USC Trojans,Troy Trojans,107,106,29,29,39,39,,Galen Center,False
401820399,2025-11-20,2025-11-21 03:00:00+00:00,UNLV Rebels,Saint Joseph's Hawks,99,85,45,40,54,45,,Thomas & Mack Center,False
401819817,2025-11-20,2025-11-21 04:59:00+00:00,Hawai'i Rainbow Warriors,Arizona State Sun Devils,76,83,35,34,41,49,,Stan Sheriff Center,False
