game_id,home_team,away_team,closing_total,closing_spread_home,closing_ml_home,closing_ml_away
2025-11-04:south_carolina_st_bulldogs:louisville_cardinals,Louisville Cardinals,South Carolina St Bulldogs,157.5,-35.5,,
2025-11-04:south_carolina_upstate_spartans:cal_baptist_lancers,Cal Baptist Lancers,South Carolina Upstate Spartans,152.0,-10.5,,
2025-11-04:southern_jaguars:arkansas_razorbacks,Arkansas Razorbacks,Southern Jaguars,149.5,-26.0,,
2025-11-04:st_francis_pa_red_flash:oklahoma_sooners,Oklahoma Sooners,St. Francis (PA) Red Flash,147.5,-28.5,,
2025-11-04:st_thomas_mn_tommies:saint_mary_s_gaels,Saint Mary's Gaels,St. Thomas (MN) Tommies,139.5,-13.0,,
2025-11-04:stetson_hatters:rhode_island_rams,Rhode Island Rams,Stetson Hatters,152.5,-17.0,,
2025-11-04:tarleton_state_texans:smu_mustangs,SMU Mustangs,Tarleton State Texans,143.5,-21.5,,
2025-11-04:tennessee_tech_golden_eagles:western_kentucky_hilltoppers,Western Kentucky Hilltoppers,Tennessee Tech Golden Eagles,154.5,-12.5,,
2025-11-04:texas_southern_tigers:gonzaga_bulldogs,Gonzaga Bulldogs,Texas Southern Tigers,157.5,-29.5,,
2025-11-04:texas_state_bobcats:bowling_green_falcons,Bowling Green Falcons,Texas State Bobcats,144.5,-4.5,,
2025-11-04:towson_tigers:loyola_md_greyhounds,Loyola (MD) Greyhounds,Towson Tigers,141.0,6.5,,
2025-11-04:troy_trojans:kent_state_golden_flashes,Kent State Golden Flashes,Troy Trojans,142.5,-3.5,,
2025-11-04:ul_monroe_warhawks:northern_illinois_huskies,Northern Illinois Huskies,UL Monroe Warhawks,147.5,-5.0,,
2025-11-04:ut_rio_grande_valley_vaqueros:baylor_bears,Baylor Bears,UT Rio Grande Valley Vaqueros,152.5,-23.5,,
2025-11-04:utah_tech_trailblazers:south_dakota_coyotes,South Dakota Coyotes,Utah Tech Trailblazers,161.5,-2.5,,
2025-11-04:villanova_wildcats:byu_cougars,BYU Cougars,Villanova Wildcats,153.5,-9.5,,
2025-11-04:wagner_seahawks:vcu_rams,VCU Rams,Wagner Seahawks,131.5,-25.5,,
2025-11-04:west_georgia_wolves:nebraska_cornhuskers,Nebraska Cornhuskers,West Georgia Wolves,153.0,-23.0,,
2025-11-04:western_carolina_catamounts:cincinnati_bearcats,Cincinnati Bearcats,Western Carolina Catamounts,143.5,-21.0,,
2025-11-04:western_illinois_leathernecks:radford_highlanders,Radford Highlanders,Western Illinois Leathernecks,148.25,-15.5,,
2025-11-04:wofford_terriers:george_mason_patriots,George Mason Patriots,Wofford Terriers,140.5,-14.75,,
2025-11-04:youngstown_st_penguins:pittsburgh_panthers,Pittsburgh Panthers,Youngstown St Penguins,148.5,-14.5,,
