game_id,season,date,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401169817,2019,2019-11-12,Kentucky Wildcats,Evansville Purple Aces,64,67,30.0,34.0,34.0,33.0,False,Rupp Arena
401175210,2019,2019-11-12,Gonzaga Bulldogs,North Dakota Fighting Hawks,97,66,55.0,36.0,42.0,30.0,False,McCarthey Athletic Center
401173654,2019,2019-11-12,Utah State Aggies,Denver Pioneers,97,56,53.0,27.0,44.0,29.0,False,Dee Glen Smith Spectrum
401170570,2019,2019-11-12,Washington Huskies,Mount St. Mary's Mountaineers,56,46,21.0,21.0,35.0,25.0,False,Alaska Airlines Arena
401169789,2019,2019-11-12,Xavier Musketeers,Missouri Tigers,63,58,28.0,21.0,23.0,30.0,False,Cintas Center
401169820,2019,2019-11-12,South Alabama Jaguars,Auburn Tigers,69,70,30.0,38.0,39.0,32.0,False,Mitchell Center
401168179,2019,2019-11-13,Louisville Cardinals,Indiana State Sycamores,91,62,47.0,26.0,44.0,36.0,False,KFC Yum! Center
401169613,2019,2019-11-13,Texas Tech Red Raiders,Houston Christian Huskies,103,74,54.0,39.0,49.0,35.0,True,Chaparral Center
401169823,2019,2019-11-13,VCU Rams,LSU Tigers,84,82,50.0,38.0,34.0,44.0,False,Siegel Center
401169825,2019,2019-11-14,Florida Gators,Towson Tigers,66,60,30.0,30.0,36.0,30.0,False,Stephen C. O'Connell Center
401171610,2019,2019-11-14,Saint Mary's Gaels,Long Beach State Beach,81,63,41.0,31.0,40.0,32.0,False,University Credit Union Pavilion
401170571,2019,2019-11-14,Arizona Wildcats,San José State Spartans,87,39,39.0,17.0,48.0,22.0,False,McKale Memorial Center
401169615,2019,2019-11-15,Kansas Jayhawks,Monmouth Hawks,112,57,59.0,21.0,53.0,36.0,False,Allen Fieldhouse
401168185,2019,2019-11-15,North Carolina Tar Heels,Gardner-Webb Runnin' Bulldogs,77,61,30.0,27.0,47.0,34.0,False,Dean E. Smith Center
401169828,2019,2019-11-15,Texas A&M Aggies,Gonzaga Bulldogs,49,79,19.0,40.0,30.0,39.0,False,Reed Arena
401173658,2019,2019-11-15,Utah State Aggies,North Carolina A&T Aggies,81,54,38.0,23.0,43.0,31.0,False,Dee Glen Smith Spectrum
401169790,2019,2019-11-15,Xavier Musketeers,Missouri State Bears,59,56,32.0,30.0,27.0,26.0,False,Cintas Center
401169614,2019,2019-11-15,Baylor Bears,Texas State Bobcats,72,63,30.0,30.0,42.0,33.0,False,Ferrell Center
401166072,2019,2019-11-16,Maryland Terrapins,Oakland Golden Grizzlies,80,50,35.0,22.0,45.0,28.0,False,XFINITY Center
401169834,2019,2019-11-16,LSU Tigers,Nicholls Colonels,75,65,38.0,39.0,37.0,26.0,False,Pete Maravich Assembly Center
401170576,2019,2019-11-16,Colorado Buffaloes,San Diego Toreros,71,53,30.0,27.0,41.0,26.0,False,CU Events Center
401168443,2019,2019-11-17,Saint Louis Billikens,Seton Hall Pirates,66,83,31.0,46.0,35.0,37.0,False,Chaifetz Arena
401170582,2019,2019-11-17,Oregon Ducks,UT Arlington Mavericks,67,47,37.0,28.0,30.0,19.0,False,Matthew Knight Arena
401169447,2019,2019-11-17,UConn Huskies,Florida Gators,62,59,25.0,20.0,37.0,39.0,False,Gampel Pavilion
401171562,2019,2019-11-17,Saint Mary's Gaels,Cal Poly Mustangs,79,48,46.0,21.0,33.0,27.0,False,University Credit Union Pavilion
401170580,2019,2019-11-17,Arizona Wildcats,New Mexico State Aggies,83,53,43.0,21.0,40.0,32.0,False,McKale Memorial Center
401173661,2019,2019-11-18,Utah State Aggies,UTSA Roadrunners,82,50,41.0,29.0,41.0,21.0,False,Dee Glen Smith Spectrum
401170584,2019,2019-11-18,Colorado Buffaloes,UC Irvine Anteaters,69,53,40.0,30.0,29.0,23.0,False,CU Events Center
401166079,2019,2019-11-19,Maryland Terrapins,Fairfield Stags,74,55,41.0,27.0,33.0,28.0,False,XFINITY Center
401170587,2019,2019-11-19,Washington Huskies,Maine Black Bears,72,53,36.0,18.0,36.0,35.0,False,Alaska Airlines Arena
401172743,2019,2019-11-20,Miami (OH) RedHawks,Central State (OH) Marauders,80,45,36.0,20.0,44.0,25.0,False,Millett Hall
401168198,2019,2019-11-20,Florida State Seminoles,Chattanooga Mocs,89,53,41.0,29.0,48.0,24.0,False,Tucker Center
401176081,2019,2019-11-20,VMI Keydets,Christendom Crusaders,96,20,54.0,13.0,42.0,7.0,False,Cameron Hall
401175125,2019,2019-11-20,Wright State Raiders,Urbana Blue Knights,88,51,38.0,19.0,50.0,32.0,False,Nutter Center
401172587,2019,2019-11-20,Ball State Cardinals,Northern Kentucky Norse,57,59,22.0,21.0,35.0,38.0,False,Worthen Arena
401172375,2019,2019-11-20,Old Dominion Monarchs,James Madison Dukes,78,80,32.0,37.0,46.0,43.0,False,Chartway Arena
401172089,2019,2019-11-20,Saint Peter's Peacocks,Wagner Seahawks,77,81,25.0,35.0,36.0,26.0,False,Yanitelli Center
401172082,2019,2019-11-20,Yale Bulldogs,Siena Saints,100,89,32.0,32.0,40.0,40.0,False,John J. Lee Amphitheater
401171776,2019,2019-11-20,Drexel Dragons,Bryant Bulldogs,86,74,40.0,30.0,46.0,44.0,False,Daskalakis Athletic Center
401170370,2019,2019-11-20,NJIT Highlanders,Binghamton Bearcats,75,77,43.0,35.0,32.0,42.0,False,Joel & Diane Bloom Wellness and Events Center
401170136,2019,2019-11-20,Massachusetts Minutemen,Rider Broncs,82,72,45.0,34.0,37.0,38.0,False,Mullins Center
401169845,2019,2019-11-20,Tennessee Volunteers,Alabama State Hornets,76,41,34.0,23.0,42.0,18.0,False,Food City Center
401168459,2019,2019-11-20,St. John's Red Storm,Columbia Lions,82,63,49.0,27.0,33.0,36.0,False,Carnesecca Arena
401168203,2019,2019-11-20,Virginia Tech Hokies,Delaware State Hornets,100,64,45.0,27.0,55.0,37.0,False,Cassell Coliseum
401168200,2019,2019-11-20,Louisville Cardinals,South Carolina Upstate Spartans,76,50,34.0,28.0,42.0,22.0,False,KFC Yum! Center
401168199,2019,2019-11-20,Georgia Bulldogs,Georgia Tech Yellow Jackets,82,78,35.0,27.0,47.0,51.0,False,Stegeman Coliseum
401166438,2019,2019-11-20,Boston College Eagles,Eastern Washington Eagles,72,68,33.0,31.0,39.0,37.0,False,Conte Forum
401166082,2019,2019-11-20,Indiana Hoosiers,Princeton Tigers,79,54,35.0,31.0,44.0,23.0,False,Simon Skjodt Assembly Hall
401166081,2019,2019-11-20,Rutgers Scarlet Knights,Stephen F. Austin Lumberjacks,69,57,31.0,26.0,38.0,31.0,False,Jersey Mike’s Arena
401176398,2019,2019-11-20,Sam Houston Bearkats,LeTourneau Yellow Jackets,88,58,43.0,41.0,45.0,17.0,False,Bernard G. Johnson Coliseum
401170372,2019,2019-11-20,Lipscomb Bisons,Belmont Bruins,67,73,33.0,32.0,34.0,41.0,False,Allen Arena
401170371,2019,2019-11-20,Florida Gulf Coast Eagles,Florida Atlantic Owls,72,70,16.0,29.0,41.0,28.0,False,Alico Arena
401168202,2019,2019-11-20,Syracuse Orange,Cornell Big Red,72,53,26.0,25.0,46.0,28.0,False,JMA Wireless Dome
401176040,2019,2019-11-20,UAB Blazers,Mount St. Mary's Mountaineers,58,51,27.0,25.0,31.0,26.0,False,Bartow Arena
401173621,2019,2019-11-20,Northern Iowa Panthers,Cornell College (IA) Rams,88,66,58.0,29.0,30.0,37.0,False,McLeod Center
401173595,2019,2019-11-20,Loyola Chicago Ramblers,IU Indianapolis Jaguars,85,62,39.0,31.0,46.0,31.0,False,Gentile Arena
401170137,2019,2019-11-20,Saint Louis Billikens,High Point Panthers,67,55,30.0,19.0,37.0,36.0,False,Chaifetz Arena
401170042,2019,2019-11-20,Tulsa Golden Hurricane,SE Louisiana Lions,73,66,34.0,34.0,39.0,32.0,False,Reynolds Center
401170003,2019,2019-11-20,Memphis Tigers,Little Rock Trojans,68,58,28.0,23.0,40.0,35.0,False,FedExForum
401169847,2019,2019-11-20,Vanderbilt Commodores,Austin Peay Governors,90,72,38.0,37.0,52.0,35.0,False,Memorial Gymnasium (TN)
401169846,2019,2019-11-20,Texas A&M Aggies,Troy Trojans,56,52,17.0,25.0,39.0,27.0,False,Reed Arena
401169844,2019,2019-11-20,Missouri Tigers,Morehead State Eagles,70,52,36.0,29.0,34.0,23.0,False,Mizzou Arena
401166439,2019,2019-11-20,Northern Arizona Lumberjacks,Benedictine (AZ) Redhawks,93,56,52.0,32.0,41.0,24.0,False,Rolle Activity Center
401181602,2019,2019-11-20,Chicago State Cougars,North Park Vikings,79,66,40.0,34.0,39.0,32.0,False,Jones Convocation Center
401172586,2019,2019-11-20,Western Illinois Leathernecks,Northern Illinois Huskies,81,86,36.0,41.0,45.0,45.0,False,Western Hall
401168201,2019,2019-11-20,North Carolina Tar Heels,Elon Phoenix,75,61,32.0,33.0,43.0,28.0,False,Dean E. Smith Center
401166440,2019,2019-11-20,UC Davis Aggies,Sacramento State Hornets,51,61,23.0,29.0,28.0,32.0,True,Golden 1 Center
401173666,2019,2019-11-20,Colorado State Rams,Arkansas State Red Wolves,78,80,39.0,33.0,39.0,47.0,False,Moby Arena
401166083,2019,2019-11-20,Illinois Fighting Illini,The Citadel Bulldogs,85,57,34.0,20.0,51.0,37.0,False,State Farm Center
401173668,2019,2019-11-20,Boise State Broncos,BYU Cougars,72,68,27.0,20.0,31.0,38.0,False,ExtraMile Arena
401173665,2019,2019-11-20,San José State Spartans,Grambling Tigers,83,76,35.0,34.0,48.0,42.0,False,Provident Credit Union Event Center
401173664,2019,2019-11-20,UNLV Rebels,Texas State Bobcats,57,64,28.0,28.0,29.0,36.0,False,Thomas & Mack Center
401170588,2019,2019-11-20,Oregon State Beavers,UC Santa Barbara Gauchos,78,67,34.0,27.0,44.0,40.0,False,Gill Coliseum
401166441,2019,2019-11-20,Portland State Vikings,Portland Pilots,75,82,33.0,33.0,42.0,49.0,False,Viking Pavilion
401173667,2019,2019-11-20,Fresno State Bulldogs,Saint Mary's Gaels,58,68,27.0,33.0,31.0,35.0,True,Golden 1 Center
401173663,2019,2019-11-20,San Diego Toreros,San Diego State Aztecs,49,66,26.0,34.0,23.0,32.0,False,Jenny Craig Pavilion
401170589,2019,2019-11-21,Arizona Wildcats,South Dakota State Jackrabbits,71,64,29.0,32.0,42.0,32.0,False,McKale Memorial Center
401166087,2019,2019-11-22,Maryland Terrapins,George Mason Patriots,86,63,43.0,31.0,43.0,32.0,False,XFINITY Center
401166091,2019,2019-11-22,Ohio State Buckeyes,Purdue Fort Wayne Mastodons,85,46,42.0,25.0,43.0,21.0,False,Value City Arena
401169449,2019,2019-11-22,Oregon Ducks,Houston Cougars,78,66,32.0,27.0,46.0,39.0,False,Matthew Knight Arena
401166443,2019,2019-11-22,Washington Huskies,Montana Grizzlies,73,56,31.0,29.0,42.0,27.0,False,Alaska Airlines Arena
401175215,2019,2019-11-23,Gonzaga Bulldogs,Cal State Bakersfield Roadrunners,77,49,39.0,21.0,38.0,28.0,False,McCarthey Athletic Center
401168444,2019,2019-11-23,Seton Hall Pirates,Florida A&M Rattlers,87,51,36.0,24.0,51.0,27.0,False,Prudential Center
401169854,2019,2019-11-23,Memphis Tigers,Ole Miss Rebels,87,86,45.0,38.0,42.0,48.0,False,FedExForum
401170144,2019,2019-11-23,VCU Rams,Florida Gulf Coast Eagles,78,48,43.0,16.0,35.0,32.0,False,Siegel Center
401170595,2019,2019-11-24,Washington Huskies,San Diego Toreros,88,69,41.0,30.0,47.0,39.0,False,Alaska Airlines Arena
401170148,2019,2019-11-25,VCU Rams,Alabama State Hornets,78,62,46.0,28.0,32.0,34.0,False,Siegel Center
401168219,2019,2019-11-26,Duke Blue Devils,Stephen F. Austin Lumberjacks,83,85,45.0,40.0,36.0,41.0,False,Cameron Indoor Stadium
401168224,2019,2019-11-27,Virginia Cavaliers,Maine Black Bears,46,26,24.0,14.0,22.0,12.0,False,John Paul Jones Arena
401169453,2019,2019-11-28,Temple Owls,Maryland Terrapins,69,76,34.0,29.0,35.0,47.0,True,HP Field House
401171832,2019,2019-11-28,Elon Phoenix,UT Arlington Mavericks,67,77,30.0,32.0,37.0,45.0,False,Schar Center
401183482,2019,2019-11-28,Michigan Wolverines,North Carolina Tar Heels,73,64,39.0,34.0,34.0,30.0,True,Imperial Arena
401169862,2019,2019-11-28,Harvard Crimson,Texas A&M Aggies,62,51,22.0,18.0,40.0,33.0,True,HP Field House
401170517,2019,2019-11-28,Cal Poly Mustangs,Tennessee State Tigers,72,82,31.0,44.0,41.0,38.0,True,Orleans Arena
401168428,2019,2019-11-28,Long Beach State Beach,Providence Friars,66,65,28.0,37.0,38.0,28.0,True,Anaheim Convention Center
401183481,2019,2019-11-28,Gonzaga Bulldogs,Oregon Ducks,73,72,43.0,37.0,23.0,29.0,True,Imperial Arena
401170602,2019,2019-11-28,Fairfield Stags,USC Trojans,47,54,22.0,25.0,25.0,29.0,True,HP Field House
401168618,2019,2019-11-28,Memphis Tigers,NC State Wolfpack,83,78,55.0,39.0,28.0,39.0,True,Barclays Center
401170516,2019,2019-11-28,North Florida Ospreys,Long Island University Sharks,95,92,40.0,46.0,55.0,46.0,True,Orleans Arena
401168225,2019,2019-11-28,Charleston Cougars,Wake Forest Demon Deacons,56,65,26.0,28.0,30.0,37.0,True,Anaheim Convention Center
401168407,2019,2019-11-28,Marquette Golden Eagles,Davidson Wildcats,73,63,25.0,26.0,48.0,37.0,True,HP Field House
401183480,2019,2019-11-28,Iowa State Cyclones,Alabama Crimson Tide,104,89,51.0,36.0,53.0,53.0,True,Imperial Arena
401169635,2019,2019-11-28,Texas Tech Red Raiders,Iowa Hawkeyes,61,72,26.0,36.0,35.0,36.0,True,Orleans Arena
401169452,2019,2019-11-28,Pennsylvania Quakers,UCF Knights,68,67,31.0,30.0,37.0,37.0,True,Anaheim Convention Center
401183479,2019,2019-11-28,Southern Miss Golden Eagles,Seton Hall Pirates,56,81,31.0,40.0,25.0,41.0,True,Imperial Arena
401168318,2019,2019-11-28,Creighton Bluejays,San Diego State Aztecs,52,83,25.0,40.0,27.0,43.0,True,Orleans Arena
401170601,2019,2019-11-28,Arizona Wildcats,Pepperdine Waves,93,91,42.0,42.0,51.0,49.0,True,Anaheim Convention Center
401168226,2019,2019-11-29,Duke Blue Devils,Winthrop Eagles,83,70,42.0,35.0,41.0,35.0,False,Cameron Indoor Stadium
401168228,2019,2019-11-29,Western Kentucky Hilltoppers,Louisville Cardinals,54,71,23.0,37.0,31.0,34.0,True,Bridgestone Arena
401166100,2019,2019-11-29,Ohio State Buckeyes,Morgan State Bears,90,57,45.0,18.0,45.0,39.0,False,Value City Arena
401173677,2019,2019-11-29,Saint Mary's Gaels,Utah State Aggies,81,73,34.0,36.0,47.0,37.0,False,University Credit Union Pavilion
401169864,2019,2019-11-29,Florida Gators,Marshall Thundering Herd,73,67,25.0,33.0,48.0,34.0,False,Stephen C. O'Connell Center
401166462,2019,2019-11-30,Colorado Buffaloes,Sacramento State Hornets,59,45,24.0,16.0,35.0,29.0,False,CU Events Center
401169792,2019,2019-11-30,Xavier Musketeers,Lipscomb Bisons,87,62,40.0,26.0,47.0,36.0,False,Cintas Center
401169781,2019,2019-12-01,Villanova Wildcats,La Salle Explorers,83,72,48.0,28.0,35.0,44.0,False,Finneran Pavilion
401170606,2019,2019-12-02,Washington Huskies,South Dakota Coyotes,75,55,32.0,23.0,43.0,32.0,False,Alaska Airlines Arena
401169455,2019,2019-12-03,Memphis Tigers,Bradley Braves,71,56,29.0,19.0,42.0,37.0,False,FedExForum
401169640,2019,2019-12-03,Baylor Bears,Maryland Eastern Shore Hawks,78,46,38.0,21.0,40.0,25.0,False,Ferrell Center
401170156,2019,2019-12-03,Dayton Flyers,Houston Christian Huskies,99,68,49.0,42.0,50.0,26.0,False,UD Arena
401168292,2019,2019-12-03,Ole Miss Rebels,Butler Bulldogs,58,67,22.0,31.0,36.0,36.0,False,The Sandy and John Black Pavilion at Ole Miss
401175220,2019,2019-12-04,Gonzaga Bulldogs,Texas Southern Tigers,101,62,53.0,30.0,48.0,32.0,False,McCarthey Athletic Center
401170608,2019,2019-12-04,Colorado Buffaloes,Loyola Marymount Lions,76,64,30.0,34.0,46.0,30.0,False,CU Events Center
401169873,2019,2019-12-04,Tennessee Volunteers,Florida A&M Rattlers,72,43,39.0,18.0,33.0,25.0,False,Food City Center
401166467,2019,2019-12-04,Washington Huskies,Eastern Washington Eagles,90,80,47.0,35.0,43.0,45.0,False,Alaska Airlines Arena
401169782,2019,2019-12-04,Villanova Wildcats,Pennsylvania Quakers,80,69,36.0,30.0,44.0,39.0,False,Finneran Pavilion
401173685,2019,2019-12-04,San José State Spartans,Utah State Aggies,59,71,33.0,36.0,26.0,35.0,False,Provident Credit Union Event Center
401169876,2019,2019-12-05,Auburn Tigers,Furman Paladins,81,78,31.0,39.0,35.0,27.0,False,Neville Arena
401168505,2019,2019-12-06,Louisville Cardinals,Pittsburgh Panthers,64,46,35.0,21.0,29.0,25.0,False,KFC Yum! Center
401166103,2019,2019-12-06,Michigan Wolverines,Iowa Hawkeyes,103,91,50.0,38.0,53.0,53.0,False,Crisler Center
401170519,2019,2019-12-06,Virginia Tech Hokies,Duke Blue Devils,63,77,41.0,38.0,22.0,39.0,False,Cassell Coliseum
401169646,2019,2019-12-07,Kansas Jayhawks,Colorado Buffaloes,72,58,34.0,22.0,38.0,36.0,False,Allen Fieldhouse
401166104,2019,2019-12-07,Maryland Terrapins,Illinois Fighting Illini,59,58,25.0,39.0,34.0,19.0,False,XFINITY Center
401166105,2019,2019-12-07,Ohio State Buckeyes,Penn State Nittany Lions,106,74,46.0,35.0,60.0,39.0,False,Value City Arena
401169879,2019,2019-12-07,Kentucky Wildcats,Fairleigh Dickinson Knights,83,52,43.0,23.0,40.0,29.0,False,Rupp Arena
401169647,2019,2019-12-07,Baylor Bears,Arizona Wildcats,63,58,35.0,24.0,28.0,34.0,False,Ferrell Center
401170612,2019,2019-12-07,Oregon Ducks,Hawai'i Rainbow Warriors,89,64,34.0,34.0,55.0,30.0,False,Matthew Knight Arena
401170004,2019,2019-12-07,UAB Blazers,Memphis Tigers,57,65,40.0,26.0,17.0,39.0,False,Bartow Arena
401169783,2019,2019-12-07,Saint Joseph's Hawks,Villanova Wildcats,66,78,25.0,41.0,41.0,37.0,False,Michael J. Hagan '85 Arena
401168293,2019,2019-12-07,Butler Bulldogs,Florida Gators,76,62,35.0,26.0,41.0,36.0,False,Hinkle Fieldhouse
401173691,2019,2019-12-07,Utah State Aggies,Fresno State Bulldogs,77,70,27.0,24.0,34.0,37.0,False,Dee Glen Smith Spectrum
401184943,2019,2019-12-08,Virginia Cavaliers,North Carolina Tar Heels,56,47,24.0,18.0,32.0,29.0,False,John Paul Jones Arena
401170617,2019,2019-12-08,Washington Huskies,Gonzaga Bulldogs,76,83,37.0,41.0,39.0,42.0,False,Alaska Airlines Arena
401166107,2019,2019-12-08,Michigan State Spartans,Rutgers Scarlet Knights,77,65,33.0,28.0,44.0,37.0,False,Breslin Center
401168446,2019,2019-12-08,Iowa State Cyclones,Seton Hall Pirates,76,66,28.0,26.0,48.0,40.0,False,Hilton Coliseum
401168520,2019,2019-12-08,Florida State Seminoles,Clemson Tigers,72,53,27.0,33.0,45.0,20.0,False,Tucker Center
401176182,2019,2019-12-09,Alcorn State Braves,Rust Bearcats,108,62,52.0,43.0,56.0,19.0,False,Davey L. Whitney Complex
