game_id,season,date,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,neutral_site,venue
401489621,2022,2022-11-08,Immaculata Mighty Macs,UAlbany Great Danes,47,74,19.0,26.0,28.0,48.0,False,Alumnae Gymnasium
401485106,2022,2022-11-08,Providence Friars,Rider Broncs,66,65,30.0,40.0,36.0,25.0,False,Amica Mutual Pavilion
401483405,2022,2022-11-08,Purdue Boilermakers,Milwaukee Panthers,84,53,39.0,20.0,45.0,33.0,False,Mackey Arena
401503540,2022,2022-11-08,Detroit Mercy Titans,Rochester University (MI) Warriors,93,65,46.0,35.0,47.0,30.0,False,Calihan Hall
401492447,2022,2022-11-08,Hartford Hawks,Sacred Heart Pioneers,70,77,35.0,44.0,35.0,33.0,False,Chase Arena
401489644,2022,2022-11-08,East Carolina Pirates,Mercer Bears,77,75,30.0,39.0,47.0,36.0,False,Minges Coliseum
401487618,2022,2022-11-08,Duquesne Dukes,Montana Grizzlies,91,63,45.0,19.0,46.0,44.0,False,UPMC Cooper Fieldhouse
401483216,2022,2022-11-08,South Carolina Gamecocks,South Carolina State Bulldogs,80,77,36.0,33.0,44.0,44.0,False,Colonial Life Arena
401485105,2022,2022-11-08,Georgetown Hoyas,Coppin State Eagles,99,89,36.0,34.0,47.0,49.0,False,Capital One Arena
401489525,2022,2022-11-08,San José State Spartans,Georgia Southern Eagles,63,48,31.0,22.0,32.0,26.0,False,Provident Credit Union Event Center
401498236,2022,2022-11-09,Western Illinois Leathernecks,Rockford Regents,113,56,55.0,28.0,58.0,28.0,False,Western Hall
401497564,2022,2022-11-09,Howard Bison,District Of Columbia Firebirds,87,74,36.0,37.0,51.0,37.0,False,Burr Gymnasium
401494598,2022,2022-11-09,Prairie View A&M Panthers,North American Stallions,95,68,47.0,38.0,48.0,30.0,False,William Nicks Building
401493672,2022,2022-11-09,Robert Morris Colonials,Pittsburgh - Greensburg Bobcats,84,49,45.0,24.0,39.0,25.0,False,UPMC Events Center
401491792,2022,2022-11-09,Wright State Raiders,Davidson Wildcats,97,102,52.0,36.0,27.0,43.0,False,Nutter Center
401491748,2022,2022-11-09,Winthrop Eagles,Piedmont Lions,78,56,43.0,34.0,35.0,22.0,False,Winthrop Coliseum
401490523,2022,2022-11-09,Marist Red Foxes,American University Eagles,73,69,38.0,39.0,35.0,30.0,False,McCann Arena
401489514,2022,2022-11-09,James Madison Dukes,Hampton Pirates,106,58,57.0,19.0,49.0,39.0,False,Atlantic Union Bank Center
401488539,2022,2022-11-09,Youngstown State Penguins,UT Martin Skyhawks,90,72,37.0,29.0,53.0,43.0,False,Beeghly Center
401487517,2022,2022-11-09,Fairleigh Dickinson Knights,Mercy Mavericks,106,66,52.0,37.0,54.0,29.0,False,Bogota Savings Bank Center
401485471,2022,2022-11-09,Norfolk State Spartans,Cairn University Highlanders,87,59,50.0,22.0,37.0,37.0,False,Joseph G. Echols Hall
401494606,2022,2022-11-09,South Alabama Jaguars,Mobile Rams,97,59,47.0,28.0,50.0,31.0,False,Mitchell Center
401494479,2022,2022-11-09,Arkansas-Pine Bluff Golden Lions,Champion Christian Tigers,87,55,35.0,33.0,52.0,22.0,False,H.O. Clemmons Arena
401493771,2022,2022-11-09,Missouri State Bears,Missouri S&T Miners,82,47,51.0,25.0,31.0,22.0,False,Great Southern Bank Arena
401491886,2022,2022-11-09,Drake Bulldogs,IU Indianapolis Jaguars,80,48,40.0,17.0,40.0,31.0,False,Knapp Center
401489060,2022,2022-11-09,Utah Valley Wolverines,Western Colorado Mountaineers,91,64,40.0,35.0,51.0,29.0,False,UCCU Center
401485461,2022,2022-11-09,LSU Tigers,Kansas City Roos,74,63,41.0,34.0,33.0,29.0,False,Pete Maravich Assembly Center
401485297,2022,2022-11-09,South Dakota Coyotes,Lipscomb Bisons,85,77,35.0,42.0,50.0,35.0,False,Sanford Coyote Sports Center
401484869,2022,2022-11-09,Seton Hall Pirates,Monmouth Hawks,79,52,36.0,17.0,43.0,35.0,False,Prudential Center
401493466,2022,2022-11-09,Boise State Broncos,South Dakota State Jackrabbits,66,68,31.0,36.0,35.0,32.0,False,ExtraMile Arena
401489109,2022,2022-11-09,Grand Canyon Lopes,San Diego Christian Hawks,101,50,43.0,21.0,58.0,29.0,False,Global Credit Union Arena
401488199,2022,2022-11-09,UC Davis Aggies,Cal Maritime Keelhaulers,90,67,43.0,26.0,47.0,41.0,False,University Credit Union Center
401485295,2022,2022-11-09,Louisville Cardinals,Bellarmine Knights,66,67,30.0,41.0,36.0,26.0,False,KFC Yum! Center
401489100,2022,2022-11-09,Seattle U Redhawks,Puget Sound Loggers,106,55,52.0,33.0,54.0,22.0,False,Redhawk Center
401485296,2022,2022-11-09,San Diego Toreros,Florida Gulf Coast Eagles,79,73,32.0,27.0,47.0,46.0,False,Jenny Craig Pavilion
401489020,2022,2022-11-09,Portland Pilots,Florida A&M Rattlers,91,54,42.0,21.0,49.0,33.0,False,Chiles Center
401483276,2022,2022-11-10,Kansas Jayhawks,North Dakota State Bison,82,59,48.0,19.0,34.0,40.0,False,Allen Fieldhouse
401485107,2022,2022-11-10,Creighton Bluejays,North Dakota Fighting Hawks,96,61,53.0,22.0,43.0,39.0,False,CHI Health Center Omaha
401483345,2022,2022-11-10,Indiana Hoosiers,Bethune-Cookman Wildcats,101,49,49.0,23.0,52.0,26.0,False,Simon Skjodt Assembly Hall
401483320,2022,2022-11-10,Texas Tech Red Raiders,Texas Southern Tigers,78,54,44.0,28.0,34.0,26.0,False,United Supermarkets Arena
401482948,2022,2022-11-11,North Carolina Tar Heels,Charleston Cougars,102,86,43.0,50.0,59.0,36.0,False,Dean E. Smith Center
401497509,2022,2022-11-11,Kentucky Wildcats,Duquesne Dukes,77,52,38.0,22.0,39.0,30.0,False,Rupp Arena
401483262,2022,2022-11-11,Baylor Bears,Norfolk State Spartans,87,70,42.0,34.0,45.0,36.0,False,Ferrell Center
401482907,2022,2022-11-11,Duke Blue Devils,South Carolina Upstate Spartans,84,38,43.0,18.0,41.0,20.0,False,Cameron Indoor Stadium
401483462,2022,2022-11-11,UCLA Bruins,Long Beach State Beach,93,69,48.0,33.0,45.0,36.0,False,Pauley Pavilion
401487626,2022,2022-11-11,Arkansas Razorbacks,Fordham Rams,74,48,32.0,21.0,42.0,27.0,False,Bud Walton Arena
401483299,2022,2022-11-11,TCU Horned Frogs,Lamar Cardinals,77,66,36.0,27.0,41.0,39.0,False,Schollmaier Arena
401483040,2022,2022-11-11,Auburn Tigers,South Florida Bulls,67,59,21.0,30.0,46.0,29.0,False,Neville Arena
401484363,2022,2022-11-11,Temple Owls,Villanova Wildcats,68,64,34.0,29.0,34.0,35.0,False,Liacouras Center
401482984,2022,2022-11-11,Virginia Cavaliers,Monmouth Hawks,89,42,42.0,21.0,47.0,21.0,False,John Paul Jones Arena
401489051,2022,2022-11-11,San Diego State Aztecs,BYU Cougars,82,75,36.0,40.0,46.0,35.0,False,Viejas Arena
401485298,2022,2022-11-11,Alabama Crimson Tide,Liberty Flames,95,59,40.0,31.0,55.0,28.0,False,Coleman Coliseum
401488191,2022,2022-11-11,Oregon Ducks,UC Irvine Anteaters,56,69,22.0,35.0,34.0,34.0,False,Matthew Knight Arena
401483366,2022,2022-11-11,Michigan Wolverines,Eastern Michigan Eagles,88,83,42.0,45.0,46.0,38.0,True,Little Caesars Arena
401483338,2022,2022-11-11,Illinois Fighting Illini,Kansas City Roos,86,48,39.0,23.0,47.0,25.0,False,State Farm Center
401487613,2022,2022-11-11,Dayton Flyers,SMU Mustangs,74,62,29.0,24.0,45.0,38.0,False,UD Arena
401485132,2022,2022-11-12,Georgetown Hoyas,Green Bay Phoenix,92,58,31.0,29.0,61.0,29.0,False,Capital One Arena
401493821,2022,2022-11-12,Tennessee State Tigers,South Carolina State Bulldogs,80,61,35.0,35.0,45.0,26.0,False,Gentry Center
401485133,2022,2022-11-12,Seton Hall Pirates,Saint Peter's Peacocks,80,44,36.0,23.0,44.0,21.0,False,Prudential Center
401502000,2022,2022-11-12,Miami (OH) RedHawks,Goshen Maple Leafs,87,44,26.0,21.0,61.0,23.0,False,Millett Hall
401493667,2022,2022-11-12,Purdue Fort Wayne Mastodons,SIU Edwardsville Cougars,81,76,43.0,32.0,38.0,44.0,False,Memorial Coliseum (IN)
401490545,2022,2022-11-12,Army Black Knights,Stonehill Skyhawks,77,82,34.0,44.0,43.0,38.0,False,Christl Arena
401489515,2022,2022-11-12,Buffalo Bulls,James Madison Dukes,62,97,24.0,40.0,38.0,57.0,False,Alumni Arena
401488793,2022,2022-11-12,Ohio Bobcats,Cleveland State Vikings,81,70,38.0,30.0,43.0,40.0,False,Convocation Center (OH)
401488701,2022,2022-11-12,Louisville Cardinals,Wright State Raiders,72,73,37.0,34.0,35.0,39.0,False,KFC Yum! Center
401494364,2022,2022-11-12,Northern Kentucky Norse,Cincinnati Clermont Cougars,89,49,41.0,28.0,48.0,21.0,False,Truist Arena
401493706,2022,2022-11-12,Indiana State Sycamores,Ball State Cardinals,83,71,43.0,31.0,40.0,40.0,False,Hulman Center
401483413,2022,2022-11-12,Rutgers Scarlet Knights,UMass Lowell River Hawks,73,65,34.0,21.0,39.0,44.0,False,Jersey Mike’s Arena
401493941,2022,2022-11-12,Samford Bulldogs,Belhaven Blazers,90,38,45.0,21.0,45.0,17.0,False,Pete Hanna Center
401492645,2022,2022-11-12,Tulsa Golden Hurricane,Jackson State Tigers,85,79,37.0,34.0,48.0,45.0,False,Reynolds Center
401491743,2022,2022-11-12,UNC Asheville Bulldogs,Brevard Tornados,94,46,57.0,22.0,37.0,24.0,False,Kimmel Arena
401488540,2022,2022-11-12,UT Martin Skyhawks,Champion Christian Tigers,124,65,58.0,29.0,66.0,36.0,False,Kathleen and Tom Elam Center
401487652,2022,2022-11-12,La Salle Explorers,Wagner Seahawks,77,69,39.0,26.0,38.0,43.0,False,Tom Gola Arena
401494387,2022,2022-11-12,San José State Spartans,Bethesda University Flames,90,68,45.0,29.0,45.0,39.0,False,Provident Credit Union Event Center
401492445,2022,2022-11-12,Rider Broncs,College of New Jersey Lions,87,50,46.0,27.0,41.0,23.0,False,Alumni Gymnasium (Rider)
401492309,2022,2022-11-12,Maryland Eastern Shore Hawks,Bryn Athyn Lions,90,43,50.0,21.0,40.0,22.0,False,Hytche Center
401492255,2022,2022-11-12,Bucknell Bison,Niagara Purple Eagles,68,50,27.0,23.0,41.0,27.0,False,Sojka Pavilion
401492177,2022,2022-11-12,Wichita State Shockers,Alcorn State Braves,57,66,31.0,28.0,26.0,38.0,False,Charles Koch Arena
401489752,2022,2022-11-12,Winthrop Eagles,Middle Tennessee Blue Raiders,76,68,41.0,28.0,35.0,40.0,False,Winthrop Coliseum
401489701,2022,2022-11-12,High Point Panthers,Wofford Terriers,91,80,39.0,22.0,52.0,58.0,False,Qubein Center
401489655,2022,2022-11-12,East Carolina Pirates,Presbyterian Blue Hose,77,57,26.0,32.0,51.0,25.0,False,Minges Coliseum
401489061,2022,2022-11-12,Utah Valley Wolverines,Northern Arizona Lumberjacks,73,69,43.0,31.0,30.0,38.0,False,UCCU Center
401487663,2022,2022-11-12,Rhode Island Rams,Texas State Bobcats,66,70,26.0,35.0,40.0,35.0,False,Thomas M. Ryan Center
401487319,2022,2022-11-12,Nevada Wolf Pack,Grand Canyon Lopes,59,46,24.0,24.0,35.0,22.0,False,Lawlor Events Center
401493814,2022,2022-11-12,Southeast Missouri State Redhawks,Lyon Scots,83,46,34.0,13.0,49.0,33.0,False,Show Me Center
401489616,2022,2022-11-12,New Orleans Privateers,St. Francis (IL) Fighting Saints,65,63,32.0,30.0,33.0,33.0,False,Lakefront Arena
401485300,2022,2022-11-12,Lipscomb Bisons,Campbellsville-Harrodsburg Pioneers,107,54,53.0,21.0,54.0,33.0,False,Allen Arena
401496631,2022,2022-11-12,South Dakota Coyotes,Dakota State Trojans,82,64,31.0,32.0,51.0,32.0,False,Sanford Coyote Sports Center
401487389,2022,2022-11-12,UNLV Rebels,Incarnate Word Cardinals,88,63,43.0,29.0,45.0,34.0,False,Thomas & Mack Center
401485462,2022,2022-11-12,LSU Tigers,Arkansas State Red Wolves,61,52,31.0,26.0,30.0,26.0,False,Pete Maravich Assembly Center
401485134,2022,2022-11-12,St. John's Red Storm,Lafayette Leopards,83,68,34.0,32.0,49.0,36.0,False,Carnesecca Arena
401493785,2022,2022-11-12,Saint Francis Red Flash,Hartford Hawks,77,53,33.0,21.0,44.0,32.0,False,DeGol Arena
401493634,2022,2022-11-12,Milwaukee Panthers,Cardinal Stritch Wolves,112,38,54.0,17.0,58.0,21.0,False,UW-Milwaukee Panther Arena
401492096,2022,2022-11-12,Boise State Broncos,Washington State Cougars,71,61,29.0,22.0,42.0,39.0,True,Idaho Central Arena
401491806,2022,2022-11-12,Western Kentucky Hilltoppers,Kentucky State Thorobreds,127,61,67.0,36.0,60.0,25.0,False,E.A. Diddle Arena
401491650,2022,2022-11-12,Marist Red Foxes,Binghamton Bearcats,75,78,30.0,37.0,45.0,41.0,False,McCann Arena
401489527,2022,2022-11-12,Georgia Southern Eagles,Trinity Baptist Eagles,53,32,25.0,14.0,28.0,18.0,False,Hanner Fieldhouse
401487703,2022,2022-11-12,VCU Rams,Morgan State Bears,69,54,28.0,27.0,41.0,27.0,False,Siegel Center
401487691,2022,2022-11-12,Canisius Golden Griffins,St. Bonaventure Bonnies,84,80,34.0,33.0,32.0,33.0,False,Koessler Athletic Center
401487682,2022,2022-11-12,Saint Louis Billikens,Evansville Purple Aces,83,65,37.0,39.0,46.0,26.0,False,Chaifetz Arena
401487365,2022,2022-11-12,Dartmouth Big Green,Massachusetts College of Liberal Arts Mohawks,107,52,61.0,30.0,46.0,22.0,False,Leede Arena
401482922,2022,2022-11-12,Georgia State Panthers,Georgia Tech Yellow Jackets,57,59,26.0,25.0,31.0,34.0,False,GSU Convocation Center
401489622,2022,2022-11-12,Siena Saints,UAlbany Great Danes,75,62,27.0,38.0,48.0,24.0,False,MVP Arena
401493774,2022,2022-11-12,Murray State Racers,Lindsey Wilson Blue Raiders,90,53,46.0,27.0,44.0,26.0,False,CFSB Center
401491829,2022,2022-11-12,Hampton Pirates,Regent Royals,89,60,47.0,27.0,42.0,33.0,False,Convocation Center (VA)
401489628,2022,2022-11-12,Northwestern State Demons,Illinois State Redbirds,67,69,32.0,32.0,35.0,37.0,False,Prather Coliseum
401489077,2022,2022-11-12,UT Rio Grande Valley Vaqueros,Southwestern Adventist Knights,115,33,52.0,14.0,63.0,19.0,False,UTRGV Fieldhouse
401485301,2022,2022-11-12,Morehead State Eagles,Bellarmine Knights,62,55,28.0,16.0,34.0,39.0,False,Ellis T. Johnson Arena
401485135,2022,2022-11-12,Providence Friars,Northeastern Huskies,89,65,38.0,36.0,51.0,29.0,False,Amica Mutual Pavilion
401489087,2022,2022-11-12,UT Arlington Mavericks,Southwestern (TX) Pirates,103,61,53.0,34.0,50.0,27.0,False,College Park Center
401489094,2022,2022-11-12,Southern Utah Thunderbirds,University of Saint Katherine Saint Katherine,91,48,52.0,23.0,39.0,25.0,False,America First Events Center
401489067,2022,2022-11-12,Utah Tech Trailblazers,Cal State Northridge Matadors,69,63,33.0,25.0,36.0,38.0,False,Burns Arena
401487153,2022,2022-11-12,UTEP Miners,New Mexico State Aggies,67,64,39.0,31.0,28.0,33.0,False,Don Haskins Center
401488200,2022,2022-11-12,Loyola Marymount Lions,UC Davis Aggies,85,75,40.0,31.0,45.0,44.0,False,Gersten Pavilion
401487713,2022,2022-11-12,UC San Diego Tritons,Sacramento State Hornets,55,65,24.0,29.0,31.0,36.0,False,LionTree Arena
401483231,2022,2022-11-13,Tennessee Volunteers,Colorado Buffaloes,66,78,34.0,32.0,32.0,46.0,True,Bridgestone Arena
401483263,2022,2022-11-14,Baylor Bears,Northern Colorado Bears,95,62,44.0,26.0,51.0,36.0,False,Ferrell Center
401483463,2022,2022-11-14,UCLA Bruins,Norfolk State Spartans,86,56,46.0,33.0,40.0,23.0,False,Pauley Pavilion
401485136,2022,2022-11-14,Creighton Bluejays,Holy Cross Crusaders,94,65,52.0,27.0,42.0,38.0,False,CHI Health Center Omaha
401483300,2022,2022-11-14,TCU Horned Frogs,Northwestern State Demons,63,64,31.0,29.0,32.0,35.0,False,Schollmaier Arena
401483339,2022,2022-11-14,Illinois Fighting Illini,Monmouth Hawks,103,65,63.0,33.0,40.0,32.0,False,State Farm Center
401483321,2022,2022-11-14,Texas Tech Red Raiders,Louisiana Tech Bulldogs,64,55,32.0,27.0,32.0,28.0,False,United Supermarkets Arena
401482985,2022,2022-11-14,Virginia Cavaliers,Northern Iowa Panthers,0,0,,,,,False,John Paul Jones Arena
401482949,2022,2022-11-15,North Carolina Tar Heels,Gardner-Webb Runnin' Bulldogs,72,66,26.0,22.0,46.0,44.0,False,Dean E. Smith Center
401483041,2022,2022-11-15,Auburn Tigers,Winthrop Eagles,89,65,39.0,26.0,50.0,39.0,False,Neville Arena
401485021,2022,2022-11-15,Stanford Cardinal,San Diego State Aztecs,62,74,30.0,41.0,32.0,33.0,False,Maples Pavilion
401488381,2022,2022-11-15,South Alabama Jaguars,Alabama Crimson Tide,55,65,22.0,32.0,33.0,33.0,False,Mitchell Center
401487390,2022,2022-11-15,UNLV Rebels,Dayton Flyers,60,52,22.0,32.0,38.0,20.0,False,Thomas & Mack Center
401485137,2022,2022-11-15,UConn Huskies,Buffalo Bulls,84,64,44.0,28.0,40.0,36.0,False,PeoplesBank Arena
401483310,2022,2022-11-16,Texas Longhorns,Gonzaga Bulldogs,93,74,47.0,37.0,46.0,37.0,False,Moody Center
401496630,2022,2022-11-16,Arkansas Razorbacks,South Dakota State Jackrabbits,71,56,41.0,29.0,30.0,27.0,False,Bud Walton Arena
401483232,2022,2022-11-16,Tennessee Volunteers,Florida Gulf Coast Eagles,81,50,37.0,20.0,44.0,30.0,False,Food City Center
401496876,2022,2022-11-17,Kentucky Wildcats,South Carolina State Bulldogs,106,63,49.0,30.0,57.0,33.0,False,Rupp Arena
401485141,2022,2022-11-17,Creighton Bluejays,UC Riverside Highlanders,80,51,41.0,28.0,39.0,23.0,False,CHI Health Center Omaha
401489069,2022,2022-11-17,Arizona Wildcats,Utah Tech Trailblazers,104,77,49.0,21.0,55.0,56.0,False,McKale Memorial Center
401483277,2022,2022-11-18,Kansas Jayhawks,Southern Utah Thunderbirds,82,76,41.0,39.0,41.0,37.0,False,Allen Fieldhouse
401482909,2022,2022-11-18,Duke Blue Devils,Delaware Blue Hens,92,58,42.0,36.0,50.0,22.0,False,Cameron Indoor Stadium
401483042,2022,2022-11-18,Auburn Tigers,Texas Southern Tigers,72,56,29.0,27.0,43.0,29.0,False,Neville Arena
401488382,2022,2022-11-18,Alabama Crimson Tide,Jacksonville State Gamecocks,104,62,51.0,39.0,53.0,23.0,False,Coleman Coliseum
401485145,2022,2022-11-18,UConn Huskies,UNC Wilmington Seahawks,86,50,40.0,28.0,46.0,22.0,False,Gampel Pavilion
401487614,2022,2022-11-19,Dayton Flyers,Robert Morris Colonials,60,51,30.0,21.0,30.0,30.0,False,UD Arena
401482950,2022,2022-11-20,North Carolina Tar Heels,James Madison Dukes,80,64,45.0,26.0,35.0,38.0,False,Dean E. Smith Center
401497506,2022,2022-11-20,Gonzaga Bulldogs,Kentucky Wildcats,88,72,41.0,25.0,47.0,47.0,False,Spokane Arena
401489652,2022,2022-11-20,Oregon Ducks,Houston Cougars,56,66,24.0,31.0,32.0,35.0,False,Matthew Knight Arena
401483367,2022,2022-11-20,Michigan Wolverines,Ohio Bobcats,70,66,33.0,31.0,30.0,32.0,False,Crisler Center
401485149,2022,2022-11-20,UConn Huskies,Delaware State Hornets,95,60,57.0,24.0,38.0,36.0,False,PeoplesBank Arena
401482910,2022,2022-11-21,Duke Blue Devils,Bellarmine Knights,74,57,41.0,33.0,33.0,24.0,False,Cameron Indoor Stadium
401486682,2022,2022-11-22,Toledo Rockets,East Carolina Pirates,75,86,33.0,32.0,42.0,54.0,True,Hertz Arena
401486458,2022,2022-11-22,Western Kentucky Hilltoppers,Illinois State Redbirds,78,66,38.0,35.0,40.0,31.0,True,John Gray Gymnasium
401486788,2022,2022-11-22,Grand Canyon Lopes,Northern Iowa Panthers,69,67,41.0,27.0,28.0,40.0,True,T-Mobile Center
401486715,2022,2022-11-22,Bucknell Bison,Austin Peay Governors,79,65,29.0,33.0,50.0,32.0,True,Ocean Center
401486306,2022,2022-11-22,Northern Illinois Huskies,Sam Houston Bearkats,54,88,22.0,41.0,32.0,47.0,True,Suncoast Credit Union Arena
401486400,2022,2022-11-22,Eastern Michigan Eagles,Purdue Fort Wayne Mastodons,67,74,30.0,33.0,37.0,41.0,True,Hard Rock Hotel Riviera Maya
401491667,2022,2022-11-22,Sacred Heart Pioneers,NJIT Highlanders,75,85,32.0,39.0,43.0,46.0,False,William H. Pitt Center
401486683,2022,2022-11-22,UT Arlington Mavericks,Northern Kentucky Norse,60,56,30.0,30.0,30.0,26.0,True,Hertz Arena
401486459,2022,2022-11-22,Akron Zips,LSU Tigers,58,73,35.0,33.0,23.0,40.0,True,John Gray Gymnasium
401486787,2022,2022-11-22,Wichita State Shockers,San Francisco Dons,63,67,23.0,27.0,40.0,40.0,True,T-Mobile Center
401486693,2022,2022-11-22,Louisville Cardinals,Texas Tech Red Raiders,38,70,13.0,32.0,25.0,38.0,True,Lahaina Civic Center
401486307,2022,2022-11-22,Long Island University Sharks,South Dakota Coyotes,58,68,31.0,28.0,27.0,40.0,True,Suncoast Credit Union Arena
401491830,2022,2022-11-22,Hampton Pirates,North Alabama Lions,74,75,30.0,39.0,44.0,36.0,True,The Thunderdome
401486401,2022,2022-11-22,Winthrop Eagles,Southern Miss Golden Eagles,52,77,34.0,30.0,18.0,47.0,True,Hard Rock Hotel Riviera Maya
401491262,2022,2022-11-22,UIC Flames,Holy Cross Crusaders,89,66,45.0,34.0,44.0,32.0,True,Rose Hill Gym
401486713,2022,2022-11-22,UAB Blazers,Georgia Bulldogs,87,73,41.0,42.0,46.0,31.0,True,Ocean Center
401490512,2022,2022-11-22,Cornell Big Red,Canisius Golden Griffins,79,70,45.0,34.0,34.0,36.0,False,Newman Arena
401486692,2022,2022-11-22,Cincinnati Bearcats,Ohio State Buckeyes,53,81,27.0,38.0,26.0,43.0,True,Lahaina Civic Center
401486680,2022,2022-11-22,Kansas City Roos,Indiana State Sycamores,63,61,28.0,30.0,35.0,31.0,True,Hertz Arena
401486460,2022,2022-11-22,Rhode Island Rams,Tulane Green Wave,75,78,29.0,38.0,46.0,40.0,True,John Gray Gymnasium
401499592,2022,2022-11-22,Hartford Hawks,FDU Florham Devils,82,45,35.0,20.0,47.0,25.0,False,Chase Arena
401491838,2022,2022-11-22,North Carolina A&T Aggies,St. Andrews Knights,109,57,53.0,28.0,56.0,29.0,False,Corbett Sports Center
401488697,2022,2022-11-22,Texas A&M-Corpus Christi Islanders,Cal State Bakersfield Roadrunners,63,73,21.0,33.0,42.0,40.0,True,Don Haskins Center
401488543,2022,2022-11-22,Arkansas State Red Wolves,UT Martin Skyhawks,70,64,29.0,29.0,41.0,35.0,False,First National Bank Arena
401483043,2022,2022-11-22,Auburn Tigers,Bradley Braves,85,64,45.0,32.0,40.0,32.0,True,Hard Rock Hotel Riviera Maya
401486714,2022,2022-11-22,Saint Joseph's Hawks,South Florida Bulls,62,75,30.0,37.0,32.0,38.0,True,Ocean Center
401482959,2022,2022-11-22,Notre Dame Fighting Irish,Bowling Green Falcons,82,66,42.0,40.0,40.0,26.0,False,Purcell Pavilion
401501191,2022,2022-11-22,Troy Trojans,Southern-New Orleans Knights,118,61,66.0,30.0,52.0,31.0,False,Trojan Arena
401492302,2022,2022-11-22,Tennessee Tech Golden Eagles,Truett-McConnell Bears,84,48,49.0,25.0,35.0,23.0,False,Hooper Eblen Center
401490450,2022,2022-11-22,Towson Tigers,Coppin State Eagles,83,67,44.0,36.0,39.0,31.0,False,SECU Arena
401489664,2022,2022-11-22,UNC Greensboro Spartans,UMBC Retrievers,76,72,35.0,32.0,41.0,40.0,False,First Horizon Coliseum
401487647,2022,2022-11-22,George Washington Revolutionaries,UC San Diego Tritons,70,75,25.0,41.0,45.0,34.0,False,Charles E. Smith Center
401487630,2022,2022-11-22,Fordham Rams,Stonehill Skyhawks,71,60,36.0,27.0,35.0,33.0,False,Rose Hill Gym
