game_id,date,start_time,home_team,away_team,home_score,away_score,home_score_1h,away_score_1h,home_score_2h,away_score_2h,status,venue,neutral_site
401822179,2025-11-15,2025-11-15 18:00:00+00:00,La Salle Explorers,Penn State Nittany Lions,69,83,29,42,40,41,,Xfinity Mobile Arena,True
401818300,2025-11-15,2025-11-15 18:00:00+00:00,Yale Bulldogs,Stony Brook Seawolves,86,79,40,38,46,41,,John J. Lee Amphitheater,False
401830115,2025-11-15,2025-11-15 19:00:00+00:00,UNC Greensboro Spartans,Austin Peay Governors,63,69,27,33,36,36,,First Horizon Coliseum,False
401826739,2025-11-15,2025-11-15 19:00:00+00:00,Denver Pioneers,UTSA Roadrunners,79,84,28,37,51,47,,Hamilton Gymnasium,False
401826700,2025-11-15,2025-11-15 19:00:00+00:00,George Mason Patriots,New Hampshire Wildcats,61,44,29,25,32,19,,EagleBank Arena,False
401823486,2025-11-15,2025-11-15 19:00:00+00:00,Winthrop Eagles,Mercer Bears,105,69,50,39,55,30,,Winthrop Coliseum,False
401823443,2025-11-15,2025-11-15 19:00:00+00:00,North Florida Ospreys,New College (FL) Mighty Banyans,122,67,55,43,67,24,,UNF Arena,False
401823395,2025-11-15,2025-11-15 19:00:00+00:00,Purdue Fort Wayne Mastodons,Boyce Bulldogs,118,68,62,37,56,31,,Memorial Coliseum (IN),False
401823215,2025-11-15,2025-11-15 19:00:00+00:00,Bellarmine Knights,Wofford Terriers,86,94,38,51,48,43,,Knights Hall,False
401823024,2025-11-15,2025-11-15 19:00:00+00:00,Marquette Golden Eagles,Maryland Terrapins,82,89,42,42,40,47,,Fiserv Forum,False
401822340,2025-11-15,2025-11-15 19:00:00+00:00,Chicago State Cougars,UIC Flames,63,67,29,29,34,38,,Jones Convocation Center,False
401820551,2025-11-15,2025-11-15 19:00:00+00:00,Air Force Falcons,Miami (OH) RedHawks,61,76,26,40,35,36,,Clune Arena,False
401820185,2025-11-15,2025-11-15 19:00:00+00:00,Stonehill Skyhawks,Loyola Maryland Greyhounds,63,74,38,37,25,37,,Leo D. Mahoney Arena,True
401817455,2025-11-15,2025-11-15 19:00:00+00:00,SMU Mustangs,Butler Bulldogs,87,85,38,43,49,42,,Moody Coliseum (Dallas),False
401817213,2025-11-15,2025-11-15 19:00:00+00:00,Temple Owls,Boston College Eagles,71,76,31,36,40,40,,Liacouras Center,False
401812602,2025-11-15,2025-11-15 19:00:00+00:00,Army Black Knights,Harvard Crimson,52,75,31,36,21,39,,Christl Arena,False
401829347,2025-11-15,2025-11-15 20:00:00+00:00,Southeast Missouri State Redhawks,St. Thomas-Minnesota Tommies,72,84,29,41,43,43,,Show Me Center,False
401827129,2025-11-15,2025-11-15 20:00:00+00:00,Vanderbilt Commodores,Arkansas-Pine Bluff Golden Lions,104,75,43,31,61,44,,Memorial Gymnasium (TN),False
401826870,2025-11-15,2025-11-15 20:00:00+00:00,Oakland Golden Grizzlies,Defiance Yellow Jackets,113,47,68,21,45,26,,OU Credit Union O'rena,False
401824887,2025-11-15,2025-11-15 20:00:00+00:00,North Alabama Lions,East Tennessee State Buccaneers,74,78,46,31,28,47,,Flowers Hall,False
401823452,2025-11-15,2025-11-15 20:00:00+00:00,Queens University Royals,Sacred Heart Pioneers,81,64,47,34,34,30,,Curry Arena,False
401820606,2025-11-15,2025-11-15 20:00:00+00:00,Longwood Lancers,Binghamton Bearcats,90,82,52,30,38,52,,Joan Perry Brock Center,False
401808951,2025-11-15,2025-11-15 20:00:00+00:00,Mississippi State Bulldogs,SE Louisiana Lions,75,68,40,35,35,33,,Humphrey Coliseum,False
401823409,2025-11-15,2025-11-15 20:30:00+00:00,Radford Highlanders,Wright State Raiders,59,92,27,35,32,57,,Colonial Hall,True
401817478,2025-11-15,2025-11-15 20:30:00+00:00,Syracuse Orange,Drexel Dragons,80,50,37,32,43,18,,Xfinity Mobile Arena,True
401828671,2025-11-15,2025-11-15 21:00:00+00:00,American University Eagles,Central Penn Knights,115,50,58,32,57,18,,Bender Arena,False
401827911,2025-11-15,2025-11-15 21:00:00+00:00,Utah State Aggies,UTEP Miners,75,51,34,20,41,31,,Dee Glen Smith Spectrum,False
401823816,2025-11-15,2025-11-15 21:00:00+00:00,Boise State Broncos,Montana State Bobcats,62,58,35,30,27,28,,ExtraMile Arena,False
401823511,2025-11-15,2025-11-15 21:00:00+00:00,UC San Diego Tritons,Idaho Vandals,75,67,26,36,49,31,,LionTree Arena,False
401817196,2025-11-15,2025-11-15 21:00:00+00:00,St. Bonaventure Bonnies,Youngstown State Penguins,84,80,36,33,48,47,,Reilly Center,False
401813275,2025-11-15,2025-11-15 21:00:00+00:00,Mercyhurst Lakers,Morgan State Bears,86,72,42,24,44,48,,Mercyhurst Athletic Center,False
401812285,2025-11-15,2025-11-15 21:00:00+00:00,NJIT Highlanders,Fairleigh Dickinson Knights,93,81,35,31,58,50,,Joel & Diane Bloom Wellness and Events Center,False
401827005,2025-11-15,2025-11-15 22:00:00+00:00,Texas State Bobcats,Texas Southern Tigers,77,67,47,30,30,37,,Strahan Arena at the University Events Center,False
401826044,2025-11-15,2025-11-15 22:00:00+00:00,UC Riverside Highlanders,North Dakota Fighting Hawks,74,76,32,41,42,35,,SRC Arena,False
401824948,2025-11-15,2025-11-15 22:00:00+00:00,Lipscomb Bisons,Bryan (TN) Lions,98,53,52,24,46,29,,Allen Arena,False
401822730,2025-11-15,2025-11-15 22:00:00+00:00,Cal State Fullerton Titans,Pacific Tigers,73,85,24,44,49,41,,Titan Gym,False
401826747,2025-11-15,2025-11-15 22:30:00+00:00,Murray State Racers,Nicholls Colonels,99,79,48,39,51,40,,CFSB Center,False
401823418,2025-11-15,2025-11-15 23:00:00+00:00,Davidson Wildcats,Bowling Green Falcons,91,87,45,38,46,49,,John M. Belk Arena,False
401823324,2025-11-15,2025-11-15 23:00:00+00:00,UT Arlington Mavericks,Missouri State Bears,67,49,34,25,33,24,,College Park Center,False
401817144,2025-11-15,2025-11-15 23:00:00+00:00,George Washington Revolutionaries,Old Dominion Monarchs,96,73,44,41,52,32,,Charles E. Smith Center,False
401826897,2025-11-15,2025-11-16 00:00:00+00:00,Louisiana Tech Bulldogs,Jackson State Tigers,68,51,34,27,34,24,,Thomas Assembly Center,False
401826778,2025-11-15,2025-11-16 00:00:00+00:00,Nebraska Cornhuskers,Oklahoma Sooners,105,99,44,51,61,48,,Sanford Pentagon,True
401824120,2025-11-15,2025-11-16 00:00:00+00:00,Santa Clara Broncos,Nevada Wolf Pack,98,83,48,34,50,49,,Leavey Center,False
401823589,2025-11-15,2025-11-16 00:00:00+00:00,UNC Wilmington Seahawks,South Carolina Upstate Spartans,73,60,39,26,34,34,,Trask Coliseum,False
401822320,2025-11-15,2025-11-16 00:00:00+00:00,Ball State Cardinals,Little Rock Trojans,62,68,35,37,27,31,,Worthen Arena,False
401812627,2025-11-15,2025-11-16 00:00:00+00:00,Rider Broncs,Eastern University (PA) Eagles,86,54,36,36,50,18,,Alumni Gymnasium (Rider),False
401812354,2025-11-15,2025-11-16 00:00:00+00:00,Long Island University Sharks,James Madison Dukes,88,79,56,39,32,40,,Steinberg Wellness Center,False
401827012,2025-11-15,2025-11-16 00:30:00+00:00,Southern Jaguars,Champion Christian Tigers,129,64,67,29,62,35,,F.G. Clark Activity Center,False
401813437,2025-11-15,2025-11-16 00:30:00+00:00,Dayton Flyers,Bethune-Cookman Wildcats,91,82,45,39,46,43,,UD Arena,False
401829483,2025-11-15,2025-11-16 01:00:00+00:00,Arkansas State Red Wolves,Christian Brothers Buccaneers,95,67,45,28,50,39,,First National Bank Arena,False
401826969,2025-11-15,2025-11-16 01:00:00+00:00,Elon Phoenix,Gardner-Webb Runnin' Bulldogs,95,84,49,27,46,57,,Schar Center,False
401823541,2025-11-15,2025-11-16 01:00:00+00:00,Omaha Mavericks,Southern Utah Thunderbirds,90,85,42,38,48,47,,Baxter Arena,False
401817185,2025-11-15,2025-11-16 01:00:00+00:00,Saint Louis Billikens,Grand Canyon Lopes,78,64,38,29,40,35,,Chaifetz Arena,False
401813447,2025-11-15,2025-11-16 01:00:00+00:00,Villanova Wildcats,Duquesne Dukes,87,77,45,35,42,42,,Finneran Pavilion,False
401811967,2025-11-15,2025-11-16 01:00:00+00:00,Oral Roberts Golden Eagles,Belmont Bruins,60,83,39,42,21,41,,Mabee Center,False
401827235,2025-11-15,2025-11-16 02:00:00+00:00,Minnesota Golden Gophers,Green Bay Phoenix,72,65,23,27,38,34,,Williams Arena,False
401824070,2025-11-15,2025-11-16 02:00:00+00:00,Pepperdine Waves,Northern Colorado Bears,81,88,31,41,43,33,,Firestone Fieldhouse,False
401823758,2025-11-15,2025-11-16 02:00:00+00:00,Wyoming Cowboys,Portland Pilots,93,56,41,31,52,25,,Arena-Auditorium,False
401820224,2025-11-15,2025-11-16 02:00:00+00:00,New Mexico State Aggies,New Mexico Lobos,76,68,27,27,49,41,,Pan American Center,False
401819907,2025-11-15,2025-11-16 02:00:00+00:00,Utah Utes,Sam Houston Bearkats,85,79,37,30,48,49,,Jon M. Huntsman Center,False
401830343,2025-11-15,2025-11-16 02:30:00+00:00,Manhattan Jaspers,Mississippi Valley State Delta Devils,80,73,41,32,39,41,,Stan Sheriff Center,True
401826948,2025-11-15,2025-11-16 03:00:00+00:00,Fresno State Bulldogs,Utah Valley Wolverines,75,74,33,40,42,34,,Save Mart Center,False
401826932,2025-11-15,2025-11-16 03:00:00+00:00,UC Irvine Anteaters,Weber State Wildcats,79,70,41,32,38,38,,Bren Events Center,False
401826727,2025-11-15,2025-11-16 03:00:00+00:00,San Francisco Dons,Bradley Braves,75,64,36,37,39,27,,The Sobrato Center,False
401823556,2025-11-15,2025-11-16 03:00:00+00:00,Seattle U Redhawks,Idaho State Bengals,83,74,43,34,40,40,,Redhawk Center,False
401824898,2025-11-15,2025-11-16 04:59:00+00:00,Hawai'i Rainbow Warriors,Utah Tech Trailblazers,68,62,30,21,38,41,,Stan Sheriff Center,False
